CCNI2,WRNIP1,CEP72,PHC1,CD3G,DBNDD2,RFC5,PSMG1,C9orf152,SLMO1,IGKV1-35,ARL16,KCNE2,CT45A3,GYG1,THAP7-AS1,TRAJ41,GMEB1,SDF4,LL0XNC01-240C2.1,CTDSP1,TRAFD1,VPS37D,CCDC184,LPAR2,TOR2A,MPZL2,TIPIN,SNORD113-6,JMJD8,ZNF24,RP11-92B11.3,HLA-DQA2,LSM2,ID1,CLDN15,H2AFZ,LZTFL1,HIST2H3PS2,DLEU7,HCFC1R1,TMED4,OGFOD2,PPM1J,ZMYND10,MTA2,CHST14,SSX3,ACSL3,HPS6,CLIC4,LOXL1,LRP10,THOC1,ICT1,BRCC3,CUL2,TMSB4X,TMEM154,HRAS,PTX3,UBE2F,LSP1P3,CFL1,FAM118A,SPATA25,TMEM179,AC068831.10,RBPMS,TWF2,AMZ2,APH1B,RP11-87C7.3,MIR655,ARCN1,C9orf116,TMEM213,CTF1,SVIP,HIST1H2AK,STRCP1,MIR1202,RPL9,ACYP2,FZD6,BCKDK,OSR1,TBC1D24,IGLV3-12,HIC1,PRR3,C10orf67,BCL10,CCL19,TACC3,CDT1,ZSCAN12,KCTD12,RP11-504P24.3,RPP14,XXbac-BPG170G13.32,CYB5D1,ZNF561,MIR15A,CCDC152,RPS21,LY6E,NRSN2,CTSH,TVP23B,SIGIRR,ARMC10,KLF2,PSMD9,SLC50A1,ZBTB8A,ZNF397,BTBD17,ZC3H8,SAMD12,ERAP1,HMGB3P1,PDIK1L,LGALS3,GLT8D1,VBP1,FITM2,GPR19,SLC51B,FAM89B,ZNF414,IFNW1,TMEM216,RP11-923I11.6,ZFP62,RP11-844P9.2,PI4K2B,SH3YL1,MYL3,LURAP1L,FUZ,KBTBD11,TAPBPL,MEST,RP11-394O4.5,C1QBP,CCDC125,3-Mar,FAM41C,RPL14P1,RTN4IP1,SYVN1,LTB4R2,CFAP126,COX15,LXN,HS6ST2,CHCHD5,EMP3,TRAV8-6,KBTBD2,FBXW5,SMIM3,ORMDL2,FAM13B,NREP,ZNF654,QPCTL,C8G,RGMA,GNB1,MYDGF,CICP14,DTYMK,MECR,HHEX,CENPV,TMEM208,RP11-175P13.3,ZNF322,RPS5,HLA-DRB1,E2F6,KCNK7,PIGP,CBY1,INO80C,EYA3,SHROOM1,HIF1AN,RERGL,DXO,GNRH1,HSD17B8,RILP,MPST,RASSF3,IDI2,SERTM1,GPX4,TRA2B,KISS1R,C11orf65,C14orf93,SAT1,TSEN15,UBB,USP22,PPP1CC,CHIC1,NICN1,UFSP1,GSTT2B,RPL36AL,FAM26D,ATP5G1,CCDC59,ZNF286A,MAP2K2,ZNF618,MAPK6,PITPNA,C15orf54,SERPINB1,HN1,KRT17P2,FAM122C,ZNF132,PRDX2,BAG3,PTGES3L-AARSD1,LST1,RPL32,METTL6,DUT,FAM74A1,PEX3,MRPL20,ZRSR2,NUDT11,IGLL1,BANF1,C22orf24,HYI,LRRC75A,WDR74,GSTO1,HMGN3,CTDNEP1,MPPE1,PAX9,S100A3,BAK1,SLC48A1,SREK1IP1,ALG1L13P,MIR20A,PYCRL,AMBP,MIR6859-3,SMN2,MAK,SMDT1,EPM2A,FAM213B,SPINT2,PARD6G,ESRRA,TIGD6,RP5-981L23.2,CTC-512J12.6,AC004980.7,PEX11B,ATP6V1G1,CAMKK2,BAX,CCDC3,IFT57,PLAC1,TERF2,PBK,NPDC1,SOCS1,MIR1179,NPTN,AKTIP,LRP11,VAPA,CCDC71,PPP1R14D,RRAS2,LIPT1,ARL8A,KREMEN2,DOLPP1,CTD-3074O7.11,LRG1,EXTL2,MYCBP,SPINK4,PPIEL,ARL5B,RAB31,MOB1B,CLCC1,ATRAID,DIABLO,SH2D6,GPS2,APTX,HBM,TRIM52,PSME1,ZNF878,MIR519C,SLC30A5,CXCR6,XPA,HEYL,SCOC-AS1,UCN,CDC37L1,PGP,PRKAB1,GSTM3,RAET1E,UBE2L3,C3orf84,SNORA7B,STRADA,SRP54-AS1,NDUFA4L2,CMTM6,SCRG1,ZNHIT2,AL645922.1,DUS4L,KCTD17,GPR160,PARD6A,BIK,UROD,HSPA5,PHOX2A,MT1F,LUC7L2,RNF25,C21orf2,S100A4,THAP11,IGLV8OR8-1,MTHFSD,HRASLS,POLE3,MGST3,PSMD5,RPL35A,APOLD1,KCNJ13,PARK7,ANKRD54,ALG5,GALNT9,C19orf60,ZNF839,TOMM5,TMEM50B,GPRC5D,IRF1,PBDC1,RAB39A,FAM210B,FAM122B,LINC01106,C16orf87,NEK6,BCL2L14,PPBP,YY1,CCDC124,MYD88,C16orf93,CHMP2A,LCN10,KLF1,LEMD1,GFM2,ZSCAN9,ARF4,IGBP1,ABHD14A-ACY1,UFSP2,GLRX,STAP2,RNF126P1,CTC-435M10.3,HMGA1,PHF7,GRASP,HMOX2,DIRAS1,TIMM23,TMEM65,RNF167,HEXDC,MED18,GTF2B,CLTB,ZFP1,POC1A,PHF10,CYP2D6,RPL21P13,RTEL1-TNFRSF6B,PECAM1,HORMAD2,ZMYND19,ARMCX6,DHODH,CXorf58,ZNF888,PIN4,CCR9,CCNG1,ZDHHC3,EIF2A,FAM132A,ARHGEF16,CCM2,KIF22,PTPMT1,LRRC24,AL132709.6,C19orf80,STYX,NDUFA3,AP5B1,NPM3,CHST7,C19orf70,SCN4B,B4GALT7,KDELR2,C9orf114,FAM166B,FA2H,COX7C,C19orf33,PSMB1,PCGF1,FKBP1A,STMN1,FGFBP3,PSME3,CRK,DDTL,PIGF,KDELR1,GNPTG,CTC-429P9.4,BBS1,ETV2,PABPN1L,CNEP1R1,MED4,ATPIF1,ZNF641,EEF1E1,TACO1,R3HDM4,C2orf69,ARPC5L,ALS2CR11,MIR155HG,STAR,GABARAPL1,PUSL1,HMGN1,AQP11,CHCHD4,MRPL33,GUSBP11,C6orf120,AP4S1,IGFBP7,ZNF660,IL18BP,RP11-762I7.5,TOR4A,STRA13,ECHDC2,SPINK7,RASSF5,FUNDC1,CCDC43,ZRSR1,FBXO36,CBLC,HSPD1,CST3,RPL39,OIP5,POP5,SIT1,TMEM98,SRP19,IGHV3-48,DNAJB12,DLK2,TRGV9,MRPL54,SRSF9,ZNF674,PSMA7,NDUFB7,PLEKHA2,PATE2,INTS4P1,NTN1,CCDC159,PSMC1,METTL20,PTPN20CP,UBXN8,RPL38,BLOC1S1,GRAMD2,POLR1C,SAP18,RNF216P1,SPX,MKRN1,CDPF1,C15orf40,TRMT13,PPP1R2P1,CEPT1,OARD1,SMTNL2,SEBOX,TM9SF1,ZNF740,COMMD3,BDH2,ADM2,LDHD,SNTB2,INIP,H1F0,S100Z,MIR516A2,NOTCH2NL,NAB2,CKLF,KCTD14,FAM110A,MIR646,FAR2P1,C11orf49,CDKN2C,ASAH2B,SPCS3,NME1,RPL23A,ATP5SL,MIR325,ZDHHC7,PPIF,PPA1,JAM3,SERHL,RND1,RSPH1,LINC01587,DUS1L,CTB-134H23.3,ABHD12,TRBJ2-1,SLC39A9,ATF5,CCNYL1,TRAPPC2,IL31,IGHV3-73,SNORD114-30,MGME1,RGS19,CCDC144NL,NUDC,HAPLN2,OTUD3,LYSMD1,CBS,RETN,LRRC37A4P,C19orf54,SLC25A29,DYNLT1,NDUFAF3,DEFB1,CLPSL1,FABP7,MIR519D,IGFL3,CSPG5,C5orf56,PHYHD1,SMS,DMC1,TIMM10,LYRM5,CENPW,SURF2,RP11-38C17.1,YWHAQ,LPCAT4,BCAT2,RAP2C,RHOC,MRPL36,TMEM101,EBP,FAM69A,CENPQ,KNCN,SLC25A16,ZBTB43,IL34,TXNL4B,ELF5,PAFAH1B3,KPNA2,RAB9A,TRIM13,WDR83OS,SPOP,RMND1,ZCCHC18,RWDD2B,RAB14,SUV39H1,HIST1H2BA,KRTAP5-1,YWHAEP7,TNFAIP1,OAZ2,ANG,SET,BFAR,IL23A,SNORD116-29,LEPROTL1,HCP5,RPP21,EI24,RPL35,NFKBIE,SNX17,MANEAL,ARTN,ROMO1,TMEM150C,SPRYD4,ACTL10,CYB5R2,MAP1LC3A,TMEM125,TFF3,ZDHHC12,CCL27,IFT22,SLC9A3R2,CENPBD1,DESI2,C10orf55,PRR29,RELT,C4orf19,IL10RB,DNAJA1,RP11-195E2.1,IGLV3-16,ZADH2,AL513523.2,GNPNAT1,LHFPL2,HBA2,RRAGA,KRTCAP3,TNFSF12-TNFSF13,POLD3,TRAPPC4,C11orf45,UQCC2,ACAA2,RXFP4,TMEM179B,GS1-114I9.3,RNU6-1266P,RRAD,PSMB2,SLC35E1,TPTE2P2,LSM12,PPP4C,MIR101-1,SMAD7,CISD2,MIR1-1,GDF11,MROH6,IER3,NOB1,FLRT1,RPL29,MPDU1,GSTA4,TPGS2,CCDC160,ULBP2,GHRH,YIPF6,PPAPDC1B,CYB561D2,CST7,ECI1,MIR298,CD63,PPIL6,CTD-3214H19.16,SCIMP,FOXQ1,FAM60A,LRFN4,MRPL40,C8orf59,CDC25A,CCDC109B,GRAP,FAM20C,ACYP1,MED9,HCRT,CYCTP,ZC3H12D,PLCD3,TNFRSF10D,BRIX1,UCK1,TRAF4,KRTAP4-7,RP11-423H2.1,MIR183,GNPDA1,GAL,RBFOX3,TSSK2,GPATCH11,HIGD1A,JRKL,SLC37A4,RASD1,ARL8B,POPDC3,OSER1,RNF34,KRTAP19-2,CHST3,MRPL41,LLPH,ZBTB44,TSPAN4,GSC2,METTL21B,IP6K1,TBCA,PROSER2,CAV1,TMEM204,TM2D1,SRR,MRPS26,TOB2,CD27,FGF16,EDF1,ITGB1BP1,SPANXN4,FAM126B,CDK7,RPL36,NANS,PFN2,ALOX5AP,BIN3,IGIP,STUB1,CFD,TMEM106C,SNORD113-3,CDC42SE2,MBD3,TMEM189-UBE2V1,RNH1,PTPRCAP,PDSS1,MIR507,UTP18,RPL13AP20,PPP1R14B,SYNE4,NAT9,NUDT16L1,PIGW,SPATA33,THAP5,CCDC23,SLC25A17,APOC4-APOC2,RP11-29G8.3,SAMD10,NT5C,C22orf39,UBE2E1,IRF3,C4orf29,EMP1,TRAJ59,CD164,MPG,BET1,SNRPD3,VWA1,CSTB,SCGB3A2,TPRG1L,PRSS3,COA3,KLHL21,LYPLA1,FBXL3,IP6K2,RPS4X,H3F3A,UBL5,JMJD7,MIR520B,C12orf29,BATF,VMA21,SPG21,NRM,URGCP-MRPS24,MEA1,METTL21A,MPZ,CAPNS1,VTI1B,MIR181B1,PCBD1,FAM150B,NUDT15,SNORD116-14,FUCA1,M6PR,MIR515-1,IDI1,NME4,F3,ARIH2OS,AGTRAP,CABLES2,CYP4F30P,GCLM,MIR526A1,ATP1B3,SLC25A27,PLAGL1,AF064858.6,CTRB1,ACSM6,AP1AR,AGR2,PAGE4,MIR495,CCNE2,TAS2R43,MAPRE3,SACM1L,CCNB2,SNORD114-23,SMYD2,CNIH2,ISCA1P1,S100A16,IGHV1-68,PBOV1,APOA1BP,NKIRAS1,WBP1,TSPAN9,SLBP,LINC00174,GRINA,LY6G5B,SMURF2P1,AL078621.1,TNK1,OR4F5,FAM76A,SMCO4,COMMD5,NME2,BAG2,GSTO2,SMIM14,SENP8,PIGH,MYOT,TMEM144,DEDD2,HYPM,SNORA73A,NDUFB6,VPS37B,C9orf89,RP11-556N21.1,AHSA2,AMN1,MIR147A,IGKV1-32,PI4KAP2,BCL7B,C6orf47,TXNDC17,RNF141,HACD3,PITHD1,RPL27,KCNRG,AADACL2-AS1,C1orf122,PEBP1,HIATL1,IFITM5,TMEM127,EBPL,RNF7,RN7SL625P,CALY,MFSD5,XXbac-BPG246D15.9,GTPBP8,TCP1,ATF1,BMF,MALSU1,MEIG1,TAF12,PLGRKT,MTRF1L,PCP4L1,DEFB108B,NT5C3A,EPPIN-WFDC6,C1orf194,MIR518C,ERI2,DESI1,WFDC2,GOLGA7,IL13,VCX2,RP11-493E12.3,SSNA1,ARPP19,SLX1A,GLE1,TGFB1,TAC4,PHYKPL,RP5-1121E10.2,TEKT2,RPL15,NUDT16P1,AL354820.1,WDR83,TMEM205,MYL9,IDUA,RP5-1139I1.2,GADD45B,SPPL3,FBXL22,UBE2V2,GABARAPL2,GUSBP4,IKBKG,TXLNGY,MIR143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
