PROK1,RGS5,RCBTB2,LRAT,SOX9,ATP6V1B1,MUSK,FNDC7,LMO2,CTAG2,FAM35BP,NME8,OR2T1,SEC14L3,KLHL20,ARL13B,HZGJ,MAPK9,PCBP1,AFAP1L1,SOWAHC,MPL,GUCY1A3,COMMD3-BMI1,MAGEH1,IL18R1,SNCA,RHOF,AVPR1A,NDRG4,UQCR11,ACADM,MAN2C1,COQ9,ANKRD27,KB-7G2.8,ANKMY2,SNORD115-24,OR5P2,CALB1,GABRA6,QPCT,CDC27,MEIS1,NUP62,NUDT9,SOSTDC1,ACTR3,ZNF480,CDYL2,IMMP2L,CGB2,LMBR1,OAT,C18orf54,LPCAT2,GPR87,CNTN6,RGP1,OR4X2,GPR1,SIGLEC14,ACTL8,CTD-2303H24.2,TH,SLC9A7P1,CTGLF12P,CRH,EIF3IP1,CCBE1,CCDC148,METTL15,B3GAT3,ADAM9,LCE3A,AC126323.1,MTNR1A,TOMM7,ATXN7L2,C4B,STAG3L2,CHPF,PRKG1,PLEKHF2,ASB15,FAM47B,RCSD1,ENY2,FNBP1,NUDT18,C10orf82,DYTN,UGT1A7,ADAM23,FAM84A,OR6B1,CHRD,CCNJL,GPRIN3,PPARG,C5orf49,CPNE2,ELOVL2,ANKRD34A,ACHE,DHRS2,CADM2,LYG1,RPSAP58,SLC22A12,DOK7,DCAF4L1,TMEM37,SLC35G2,DZIP1L,GPR153,PSMA8,RASGEF1C,ZNF410,PCOLCE2,RGS21,KY,TIGD2,LRP5L,CREBBP,CYP4A22,SGSH,POU6F1,TRBV29-1,UGT1A6,FERMT1,KLF7,B4GALT3,SCG5,CCDC38,CHORDC1,RFK,PRKCH,LARS2,SERINC3,FOXF2,PHF20,LAIR2,MRGPRF,BCL11B,HAMP,POP1,AOAH,SV2B,SULT1B1,PNLIPRP2,SLX4IP,FZD1,WBP11P1,FUNDC2P2,SMAD4,YTHDC1,XPO1,CHTOP,LKAAEAR1,ZNF133,LAMC2,LARP4B,PTPN11,CEP152,PRKCI,MAGEA8,RP11-342M1.7,PAX1,C7orf31,CAPN6,ZNF678,MAGEA12,SLC32A1,SLC13A4,CXorf23,KANSL3,KRTAP19-1,TAS2R5,ZFC3H1,VSNL1,ZXDB,IGHV1-46,OR1J1,SHPRH,LRGUK,ARMC5,FBXO32,SCAI,SYT9,PRCP,BTN3A2,CYBB,WFDC3,IL10RA,OSTC,TP53INP2,TIGIT,TSR1,IGKV1D-43,GSTCD,TRIM11,HGFAC,VPS37A,MTM1,ARHGAP10,SLC39A11,LTB,BEND7,CREB3L3,CYCS,CRISP2,OR2B11,PTF1A,VDAC1P1,ERCC6-PGBD3,INHBC,ZFAND5,R3HDML,EXOC3,C10orf105,RLTPR,IFNA8,DNMT3A,IL17RD,TLE2,RP11-445N18.7,AP1G1,CD6,PRSS38,C1QL4,TGFBRAP1,STK40,KIAA1919,CELF2,IFNAR1,MACC1,NIM1K,PHPT1,TRANK1,TTC37,PITX2,C1orf115,ADGRG3,DCTN3,STS,DHRS1,PDE1A,OR2A1,LGMN,MACROD1,CD96,NDRG3,PTCHD3,PTGS2,ZNF284,HTN1,NXPH3,SH2D5,OR52R1,RIMKLA,HS3ST4,IFNA1,CNPPD1,KCND2,HPS4,AK5,C20orf194,EID1,BBS4,AKR1C2,CTCFL,GALNT15,FUBP3,PTPN20,AFM,CCP110,TTC24,KRTAP6-1,TMEFF1,TRIM49,C9orf117,APOC4,TMBIM6,RBFOX2,NR2C2,PVALB,KDM4C,TMEM194A,TFAP2C,C9orf50,POU3F3,LYPD1,ALOX15,USP17L7,PINX1,ZGRF1,AGRN,GLYAT,AMACR,KBTBD3,NRD1,CNGA2,IKBIP,DHX9,CD7,LMNB2,CIC,PRAMEF18,MCM10,OR56B4,SRSF11,S100A7,SUGP2,SLC24A4,NTN4,UVRAG,CAMP,HTR3C,OR5K3,DEFA4,SLC28A3,TLE4,PTGIS,CACNA1F,SF3A1,FAM168B,SSTR4,HEMGN,C9orf66,PODNL1,HERC2P4,WDR34,MIDN,LEFTY2,CCDC174,ZNF845,EXOSC2,IGF2BP2,BRSK1,PPIG,R3HDM1,RARA,SLFN5,STT3B,FAM49A,SPATA2L,SBSPON,EIF4E1B,ZKSCAN1,TEDDM1,TTC33,FCRLA,CDC42BPA,RP11-147L13.11,ENPP1,AQP12B,TTC25,ZFPM2,FAM111A,FSD1,WDR45B,BBS7,NEDD1,PROC,CGB1,IL1RL1,SYNGR2,LTA,CDC40,FAM24B,IGHV3-74,OR4A5,TBX15,CCDC24,PJA2,WBP1LP2,GABRA1,EXD2,PDIA3,ADRA2A,SLC25A2,VTCN1,KLK6,TTC27,WARS2,C10orf99,STOX1,GID8,PNPLA7,OR10G7,SPATA31A1,TRAF1,CLSPN,AMBN,DNM3,TRIM41,PDK4,ZFP42,TIMP4,QARS,KRT10,MTR,GPX5,SFRP1,NOS1AP,MAPKAPK2,RPGR,FAM73A,C1orf74,SSX2IP,MEGF6,DCAF7,IKBKE,IGLV2-8,PLCXD2,EFNA1,METTL2A,USP3,UNK,CXorf67,NANOS1,PACRG,MTBP,RAB37,TRAV1-1,ETFB,SERPINI1,TBX2,AC016734.2,CD44,ARHGEF37,PLEKHA8P1,OR1L3,TGFB2,FNIP1,AIMP1,PPM1D,CGB,ZNF320,CCDC171,FCGR3A,ITM2A,AC073310.4,NCF4,THRSP,TRIM54,IGKV1-9,TMEM245,NEK8,PPM1B,PIGC,YES1,OR6N1,XCL2,MTRR,4-Sep,NCOR1P1,ANKZF1,SLC12A1,CEMIP,SERPINA1,SLFN13,ZNF697,CACNG4,GPR152,C1orf105,EXOC6B,CYP2A7P1,PAQR9,NAMPT,HPCA,C1orf101,ALS2CR12,SLAMF8,NDRG1,UTS2R,FTCD,PPM1L,SLC45A2,ZNF256,TSNARE1,GLUD2,PNLDC1,EPHX2,VSIG10,CBR1,C7orf60,GPR148,FARS2,RTFDC1,C2orf54,HACD2,TMEM44,DYRK4,EHBP1,TCL6,CHST8,CALML3,HNF1B,NUTM2G,RPE65,NDUFA10,DHCR24,HAND2,FAM114A1,COA7,SNRPC,MDP1,GPNMB,SIX1,UNCX,SCAF11,RPLP0P2,DSP,FAM84B,NCOA4,CCT4,CDK14,TRMT11,MPV17,CYGB,CD247,GPN2,C9,SHANK3,GPA33,SMC4,GNG4,B3GNT6,C17orf85,RWDD3,FAM181A,GSTA3,ZNF534,AC091565.1,NOL8,STX4,OCM,RFX3,FUS,MALT1,RSAD2,ASAP1,IFT172,OR2C3,NOV,TRBV2,ANGEL2,IGLJ5,NR3C1,FAM86HP,CLPTM1,KLHL9,ITGB6,ZNF765,GRIA4,GTF3A,OTX2,ZNF836,CDRT4,RTP1,SNORD115-2,RPN2,C21orf58,COPA,NAA35,TLE3,PLAA,VGLL3,MROH8,PDLIM5,DKK1,FZD10,NSUN3,A1BG,NKPD1,INTU,KRTAP9-3,NLK,NLE1,NCOA3,SRBD1,CETN1,WDR43,B2M,SYNDIG1,HNRNPD,SIN3B,NBPF2P,CHP2,EGLN3,SUDS3,GAN,DMPK,DNAJC21,TRAPPC8,DCTN4,COL6A1,RAB8B,IGKV1-16,GCM1,SNN,AK4,C1orf61,ARHGAP27,TCP10,IKBKAP,MFSD6,CNTNAP1,CCKAR,MSTO1,C10orf76,IL1B,LPO,PCK1,HSPA4,POPDC2,SIX4,PLEKHA1,RN7SL453P,ATG2A,MASTL,MAP3K1,USP43,LHFPL1,ROPN1L,RPS16,C1orf131,FANCI,KRT37,THOC5,ALDH8A1,TMC6,IFNE,LINGO2,KSR2,NR4A2,CDH24,RRAGD,CGRRF1,OR52I2,CCPG1,SLAMF6,ARFRP1,SLC5A2,METTL8,SLC25A52,TIGD7,POLR2M,C1orf110,ACTR10,MIR193B,GRIN2C,NFKBIA,UBE2E3,SEMA4F,SUMO1P1,CMPK2,SNRNP35,PLA2G15,CD28,SOHLH1,GGA1,RASIP1,OR52B6,EIF4A2,PRDM5,SPANXC,ARNTL2,IGFL1,SLC25A47,PDLIM7,VCX3A,EIF1B,LRRC47,EIF4A3,RMI1,ALAS2,ACBD7,PRPF40B,PPAPDC1A,SNORD114-24,KLRC1,TRBV7-1,TCAF2,SKIDA1,ZNF445,HIST1H4G,MAMDC2,LSM3,ARFGEF2,N4BP1,TMC2,AQP1,MTMR9,SDHAF3,CARD6,OR8B3,FILIP1L,RPL26L1,SNX12,SPAG9,F2R,CELF4,AP4B1,DHRS11,PCDHGC5,ZBTB16,TMEM236,ZNF784,SERPINA9,UNC13B,OR11H4,POLRMT,TACC2,RBM39,SYTL1,CCT2,SCEL,KLRF1,PDE11A,KRT40,RCN3,CCDC122,NT5E,1-Mar,TRAPPC12,TOM1,OR2Z1,MYO9B,HIST1H2BG,KPNA4,OR52J3,ZNF136,FRS3,PLOD3,HIST2H2AC,BCL2L11,IGHV4-28,GUCY2F,TAP2,CEACAM19,ADRB1,LRFN5,PAPSS2,GPR141,ANKRD20A5P,C11orf63,TGM3,BNIP2,NCAPG,DDX60,LINC01566,MYBL1,BLZF1,VSTM1,ZFP36,S1PR3,ABCC10,ZFR2,SULT1A1,ZWILCH,SSTR1,WRAP73,LRR1,CACNB1,SYPL2,CLASRP,SLC6A12,KDM6A,SYT7,MGAT4B,TBC1D21,ARRB1,RTN4,PNMA1,GYPA,CLC,ME2,FABP1,RP11-19N8.2,GDI2,DDX19B,SFRP4,IQCF1,PLCG1,RNF169,FHOD1,NBPF12,EPN2,IGKV1-33,GLOD5,MTMR1,XRCC6P5,FAXDC2,EED,P4HB,TEKT3,GNAT2,PTPN6,OR1L6,FAM174A,HOOK2,ATF7IP,RP11-699L21.1,CNPY3,CMBL,ZNF2,CHD2,KATNB1,SERPINB10,AMIGO3,TPCN1,CYP3A5,PIGY,LHX1,REM2,LPIN1,PEAR1,OR8U1,EGFLAM,TMEM62,CEP192,KDM3B,OR52K2,AKT2,FSCN2,MTOR,USP24,PNMA3,PLEKHA7,IGKV2-29,C16orf92,RP11-834C11.12,TBCK,C9orf142,ANO7,A2M,PTPN18,UGT1A9,ZNF154,CAMK2B,NEO1,TES,AR,KDELC1,PGBD2,CDC25C,KIAA1524,GPR61,TCF23,ITGA7,LAMP2,ZNF165,DNAJB14,SLITRK6,CXCR2P1,TRIM39,NEK7,OR8D4,TMSB15A,AMY2A,KRT19,DYX1C1,SHCBP1L,PPM1G,KIAA1958,SLC29A3,ZNF746,KLRB1,CPSF7,NGFR,FAN1,RP11-44F14.1,RHBDL1,ARHGAP6,MIR181A1,GPR39,TMEM184A,BST1,CLGN,RP4-539M6.19,PHB,METTL22,TBC1D12,CCDC114,GAD2,DHX40,ZFAND1,AOC4P,FAM86EP,PRAMEF14,GDAP2,PASD1,GOLT1B,GPR180,NBPF22P,VWC2,AICDA,FGF6,KLK2,NBPF4,STOML3,CHCHD2P9,IGLV5-45,SGPP1,PQLC1,HIST1H3I,SLC8A2,PISD,ZNF347,CLK3,PDE4B,MFN2,PCDHGA8,SLC10A4,PRPF31,C17orf58,C2orf27B,AKAP1,RPL32P3,C1orf141,CWF19L1,MLLT3,SLC5A12,ERI3,TMEM102,GNB1L,USP13,CBWD1,PSAP,MRPL3,DDX11,ERBB3,SNORD115-37,CCDC115,SEPP1,OVGP1,KATNA1,RNU6-55P,SYT8,DBR1,SDR39U1,TMCC2,IGLV3-27,OR5B2,RSRC1,THG1L,ISPD,PTBP2,POC5,WDR5,ZNF280C,RNF149,ZNF212,TBC1D17,HES1,KLK7,DPH2,RGS4,HIST1H4K,NSUN7,DHDH,ZSCAN22,RAB3C,IFT80,IFT20,SENP6,PDIA4,HIST1H3J,CAPS2,CKMT2,ZNF267,AKAP5,MRPS36,OR8A1,OR6Q1,KCTD10,NUP155,SERBP1,CYP2C18,SLC30A10,FAM161B,OR13J1,TEKT1,TOMM20,ANKRD1,POFUT2,YIF1A,RP11-96C23.13,RPS15A,CHRM5,GRB14,TMED1,LAPTM5,SRP9,MIR6511A3,SLC7A7,MORF4L1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
