PPIP5K2,MMP21,SPATA7,RNF41,NAA50,FBXO25,HTR3D,C7orf50,TFCP2L1,CCDC112,GNA12,PIH1D2,CCDC51,ITGB7,CTC-260F20.3,HSPA9,TRMT1,TMEM63A,NDUFAF6,ALG8,CASP2,SGSM3,KCTD21,NUDT16,DDX52,MBD4,RANGAP1,MORN3,IL13RA1,AQP5,GADD45G,CCDC113,PIM3,RANBP9,TMEM134,LIAS,C9orf64,MAPKAPK5,NCBP1,DDAH2,THOC6,TULP3,NMI,DRG2,PLAC8,HOXB2,NPIPB7,ACSL4,SNORD115-6,PSCA,RABEP1,WNT3A,GNAI3,SLU7,CASP5,MRPL28,FAM187B,PPP1R3B,RNASE11,PPP5C,ARID3C,KLHL5,OR6B2,LINC00969,C1orf210,ARHGAP11A,VNN2,LINC00922,REXO2,CRAMP1L,TMTC3,CORO2A,MIR412,RIPPLY3,EDEM2,SIRPG,CDS2,C5orf28,ZNF286B,FOXJ2,CCR10,PM20D1,HIST1H2AA,FAM102A,PLCD4,ALKBH8,CHST10,PTAFR,SIRPD,C9orf84,AMYP1,SPATA5L1,TCF7,INTS6-AS1,HACD4,GPCPD1,MANBA,TFPI2,RP11-451O13.1,C16orf91,ACTL7B,IL9,GDPGP1,PLA2G2F,OMD,XAGE3,NKX2-4,SNORD116-19,DCPS,FGFBP2,TMEM255B,GYG2,C4orf22,RNF5P1,THTPA,PERP,MKKS,ATP11C,ATP6V1G3,SLC26A2,IP6K3,STX7,UPRT,ZNF575,BTBD1,BMS1P1,C11orf24,CCNT2,PDCD2,GCA,RAB22A,LDLRAP1,LTB4R,SMARCE1,TVP23C,PEX19,RPS6KA5,ZNF519,ATP5J2-PTCD1,LINC00303,INPP5F,MAMDC4,SLC30A7,AATF,MLN,NAT14,SPAG11A,NFKBID,PRPF39,EPB42,SLC22A4,PPP2R5E,PGM3,TADA2A,BST2,TBRG1,PCK2,C5orf22,C20orf27,EPC1,IQCD,SNORD115-18,PANK2,CACYBP,SRD5A3,C12orf65,LRRFIP1P1,ATP5B,TMEM251,FAM214A,ALKBH4,FASTKD2,ERP29,PHF23,DGCR2,C20orf196,CDRT15,TRMT10B,LYPLAL1,SDHAF2,CALR,RAB5B,KIAA0319,FAM175A,RP11-173B14.4,ATL3,GOSR2,TSPY8,EEF1DP3,GUSBP1,LUC7L3,TRIP10,CLDN22,CCNO,TBCB,STK17A,CLDN5,CRCT1,BCAM,GTF2A1,ZNF446,CRY1,POU1F1,SCYL3,TTC8,PUS3,OSGIN2,ZCRB1,ZNF205,METAP2,LARP7,GLUD1,BBC3,PRR4,ZNF747,ACSM3,KCTD2,GUCD1,FDCSP,PAWR,HPS3,LANCL1,MDM2,FAM122A,RP11-61L23.2,DRAP1,TOMM34,ZNF550,PI4K2A,RIC8A,RP11-156P1.3,TGIF2LY,KRTAP19-7,SKIL,IMP4,DMAP1,ASPHD1,BEGAIN,FN3K,LRRC34,SH3BP5,NCAPD2,CNOT11,PLLP,TBC1D10C,STX19,SLC35A2,SH2B3,PSMA1,POLI,IL17RC,CNPY2,KANSL2,KIAA0391,FABP4,RPL6,CTAGE4,PSMC3IP,IGLV2-33,HSPB9,ECHDC3,CHUK,APOBEC3F,ABCD1,ZBTB22,TOMM40L,AEBP2,SLC35B4,SDF2,TCEAL3,GPC1,PLS3,TRMT61A,SLC44A1,MLF1,NR2F2,BACE2,FBXL20,RBM7,E2F3,TAF11,GC,CEP162,ADIRF,GOLGA6C,MYLPF,TSEN54,BZW1,RNF32,NECAB1,AVIL,C1orf56,CDK3,DDX27,EIF3M,TMA7,ATP1B1,FAM126A,MITD1,RGPD1,FBXL17,C9orf153,EMC6,RHOB,ZNF579,SFRP5,CYBRD1,TMIE,CST1,SCD,ZNF391,CCM2L,TCEA1,SAAL1,COMMD7,TCEAL7,FAM151B,UACA,CYP2E1,CYP2B7P,PVRL3,AGTR2,GLIPR1L1,RP11-434D2.2,MPP1,TMPRSS13,SYCN,SLC7A5P2,KHDC3L,PCBP3,RP11-96O20.2,BMS1P20,HOXC8,MAD2L1BP,RALB,RSPO4,PRSS33,RBP2,EPB41,RBKS,SNAPC3,AC090774.2,NDST1,CITED2,PEX11A,GBAS,RNU6-104P,ACPP,CALML5,CCDC144NL-AS1,C12orf57,ECI2,GPR62,MAS1,GNA14,LDOC1L,OTUD6A,UFC1,C1orf64,TMEM171,MIR8078,STK38L,C19orf12,FASTKD1,SNORD115-29,NOM1,NSL1,GNB2,SMPD3,APOD,ZMAT3,IL1RN,TRAV13-2,EVI2B,YWHAB,APEX1,ZNF581,EREG,OR1E1,IER5,GIMAP1-GIMAP5,LGALS13,HECTD2,MT1B,MUL1,TMEFF2,DAZAP1,ENO2,DBP,PFDN1,FATE1,HSDL1,LSP1,SOAT1,SPIN1,MIR517A,RILPL1,MLH3,NFU1,SYK,MIR520C,GPR42,SPDYE5,TTC23L,ZMYM6,DDRGK1,TCFL5,IGLV9-49,APOBEC3D,WDR38,PRPF38B,DUSP10,SEMA3B,OTOS,DHRS9,HLA-DRA,ORC5,TM7SF2,USP44,CINP,KIAA0825,ZNF726,RNPEPL1,GNG3,TRAV9-2,SFT2D2,NUTF2,UQCC3,RP11-889L3.1,SIAH2,TSSK3,KLK9,AGFG2,FAM134B,CGB7,CD3D,ZNF705B,PITPNM1,ANKHD1,ETNK1,PEX11G,SNHG16,RNF138,PNMAL2,DNAH12,C9orf85,P2RY1,TYW3,IL1RL2,TBCC,DEFB114,RRN3P3,C8orf46,PFN1,MIR892A,IL12A,MATN1,MLLT11,CSNK1G2,IL6R,SNORD116-16,SMAD1,METTL12,FZD3,ATRIP,OXTR,STXBP1,BTBD10,RBM48,MIR30D,CDKN1C,SBK1,AEN,TRAK2,BIRC3,CD274,RAB21,SEPHS1P1,FBXL12,NLRX1,RGS1,ATP6V1G2,ABHD10,CRTC2,DEFB118,CCNL1,OR2AE1,GABRE,IGHA2,PTPDC1,KRTAP1-1,CLN6,EBI3,PDE6D,RAB19,OR4S1,MBNL3,RASGRP4,1-Dec,OLIG3,CCL28,NME5,AGAP3,PSMD7,ZNF260,MIIP,TBK1,FUNDC2,CD38,CXXC4,CLIC6,SUMO2,PLIN2,RAB3IL1,C5orf38,LINC00521,TMEM190,FSCN1,DDX6,NEUROG1,MIR520F,NCEH1,DUOXA1,BIRC2,ALDH3B2,RAB18,ASRGL1,CLEC4A,SEC61A1,NDUFAF5,SNX9,PEX6,APCDD1,RPLP1,OGFOD1,RFESD,PKIG,ZFP91,PON2,DAOA,RAB6A,SHPK,ZNF211,KXD1,ETV4,GSTT2,TMEM116,ARIH1,IGKV1OR22-5,PTPN1,COL13A1,MIR891B,HNRNPDL,GPSM2,TTLL12,ADH5,FAM219A,TMLHE,MLNR,MYZAP,OBP2B,IL6ST,TMED3,EMD,ORMDL3,SLC43A1,PTH1R,APOL6,ADIG,SRI,OAZ1,ATP5J2,CLDN19,CHI3L1,TIPARP,C11orf54,MIR548M,ALDH3A2,DEFB126,RRAGB,TMEM39A,AC027612.6,RNF183,SKAP2,SPATA2,ELOVL6,ATE1,ABCC6,TRAV19,FIGLA,NUDT17,C1orf54,ZNF385B,P2RY11,XG,CDHR4,IL2RG,NDUFB5,CDC34,PRSS27,C2orf80,SPNS2,MIR487B,CTD-2026D20.3,POMP,LRRC37A5P,COLGALT1,MIR519B,RAB25,BLOC1S3,HIST1H2BN,RP11-262D11.2,DDX28,G6PC2,OR51I1,TIMM17B,CTRB2,RNF130,NCF2,IFNLR1,C18orf25,CNDP2,CFAP53,SARAF,RMDN3,FICD,BCL2,PPP2R3C,OSCP1,ZNF788,RCC1,FAM217B,PPM1M,MYPOP,SOWAHD,GNL3L,TMEM255A,TNMD,DUSP5,HCCS,RNPEP,FRG1B,EMID1,EEF2K,MAGIX,XPO7,IGHV3OR16-8,AC005307.3,TNNT1,RAB38,TEX11,GTPBP10,PARPBP,KAT8,TRIM61,RPS11,SNORD114-16,TEX19,C9orf163,C6orf48,LEPROT,NHLRC2,COQ10B,MRPL21,BCAP31,ZNF557,PRPS1,PIK3IP1,RAD54L,AC068538.2,SLC25A43,HSD17B3,ARPC4,RTCA,DAP3,FOXK1,TGDS,INHBB,DUSP28,INPP5A,KLHL3,LELP1,DNAL1,ASPHD2,COPZ2,TGOLN2,SMAD3,TMEM237,AMY1B,WDR63,GPR108,C10orf88,RAB2A,UBE2N,MAPRE2,PTGR1,CDRT15P1,TMEM57,HLA-DPB1,ZNF814,TMEM211,ENHO,CBFA2T2,TRGJP2,ODF4,HIAT1,CEP97,MOCS2,CRYM-AS1,DTWD1,FBP2,GPC3,FAM118B,BHLHE40,SLC25A20,SNORD115-19,OXSM,NOP2,NEK5,ELOVL7,LINC00173,NMNAT1,FXYD6P3,CBX3,METTL23,SNX30,AC016757.3,IGLV1-40,TRMT10A,MARCKS,ADI1,ODAM,HLA-DMA,C16orf59,CCL15,MIR663B,TTC1,SPAG1,AZU1,ACAD8,ZNF787,RAB20,JUND,HLA-G,LAMTOR5,NENF,CSRP1,RIOK1,RLN2,NAT8L,TYRO3,OTUB2,CBWD5,ZNF233,POMGNT1,DTX2P1-UPK3BP1-PMS2P11,SGMS1-AS1,BRAP,GKAP1,CASP6,FANCC,ROGDI,IDH3A,KCTD6,C3orf58,TMEM30A,NCR2,RP11-285G1.15,MAMSTR,CAAP1,SDHAF4,RBMY1A3P,AGXT,SERAC1,TBC1D15,DRAM2,MIR124-2,PRMT6,MTFR1L,SAP30BP,RBM41,PNRC1,ARHGAP11B,POGLUT1,GCG,OR13H1,LYG2,IL7,ANKRD53,RBM26,MTMR14,PLA2G12A,CT45A1,NDUFAF1,OR10G3,CYP20A1,HEATR4,GFAP,WDR13,TRDV1,RCCD1,RAB41,PPAPDC2,CCDC12,LRRC20,MBTPS2,USP14,FUCA2,GNA11,ST7L,IQCC,C1orf204,CCDC68,SNORD115-20,ATPAF2,PRKRIR,RABL2B,AC008984.5,LASP1,AZIN1,SNORD116-9,HDHD3,CTAGE8,PODXL,EXOC5,SPSB2,RNASEH2C,CLDN7,IL2,DGAT1,LENG1,FAM46A,CDCA5,CUZD1,MIRLET7E,ZNF69,GIPC2,POFUT1,SPDYE12P,ZFHX2,ZNF547,CDKAL1,KLHDC2,RP11-764K9.1,RIPPLY2,RMDN2,MRPL10,RP11-645C24.5,TFG,RNF19A,EXOSC3,SORCS2,PEX10,LPAR5,MTX2,SAMD14,RHOBTB3,NOL4L,PBX3,AGBL5,AC011453.2,FBLIM1,MTMR10,CCNA2,RARRES3,FN3KRP,SAR1B,LINC00960,METAP1D,TAB2,PRPF38A,RRN3P1,TM9SF4,GVINP1,PPP4R1L,GNGT2,CMAHP,PPP1R12C,PUF60,DTWD2,SMYD5,TMCO6,CDC37,PIGX,RNASE7,AMELY,HSDL2,RP11-404K5.2,BTG2,IL26,IGHV3-64,CES3,COQ10A,MRPS9,WWTR1,ZFAND3,RSPRY1,PCMTD2,TRIM8,FMNL2,TMOD1,WDR82,SHISA4,MRPL22,DPY30,SLC23A3,ASCC2,RXRB,TFAP2E,GPT,MKNK1,TMEM156,HIF1A,EXOSC6,RBBP7,GIPC3,MPND,HIST1H2BL,SLC39A10,EIF3G,ANAPC7,GK5,POLR2F,C2orf47,CDKN2B,SDC4,TSC22D3,ING4,EPS8L1,PRR22,COMMD8,DEFA5,SMYD4,HMCES,FAM73B,DEPDC1B,LINC00336,MIER1,TAGLN,DIS3L,FEZF2,ROCK2,PAF1,SF3B3,CUTA,GAGE10,EDDM3B,IZUMO4,SUZ12,SFTPB,CD58,PAGR1,CFAP36,MTSS1L,CDK2,TMEM56,ALDH9A1,CYP2A7,MUS81,NUBP2,CAMK1,SLC7A5,GDPD4,GSK3A,HINT1,SEMA4C,SMPX,C16orf58,ZFP3,NBPF3,PAEP,SCGB2A2,MTG2,ZNF510,CAT,SH3GL1,FAM47E-STBD1,PARP6,RNF170,NGFRAP1,MYL12A,MIR1972-2,POLR2L,FAM9C,LCN15,NFYB,SGPP2,RPS6KA3,APOPT1,NDUFS4,GINS3,RAPGEF5,SELO,NAA20,WFDC13,GATA5,TSPAN18,FAM189A2,ZNF85,C10orf35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
