KPNA5,TTC38,NR1D2,EPS15,S100A6,ARPC2,COMTD1,SOX7,TRMT5,PCNA,CAMK1G,FAM32A,DCAF12,ZNF468,ACP1,RP11-23J9.4,SCGB1D1,TTC9B,TBX6,TRIT1,ANXA8,RGMB,SPRR2E,ALOXE3,KRT20,HTR1D,LEKR1,DLX2,ZFAND2A,AKR1C1,CUL4B,HGS,MBD3L1,ANAPC15,VMO1,CLLU1,TXNDC16,LMO1,ERGIC2,GJB5,RIBC2,DCAF8,ACVRL1,TUBGCP6,MAP3K6,SLC46A3,BCL2L10,TBC1D2,SLC9A7,PRPF18,TMUB2,FAM175B,RPSAP14,CLVS1,EDN3,HELLS,DBT,NOXA1,PRND,DCP2,HIST1H2BO,CCDC102A,PHLDA1,PDZD4,FDXR,ENKUR,HLA-K,ZNF543,OR2B2,CCL26,SNORD115-5,HLA-V,GNA13,AP2B1,AFAP1L2,CTRC,CNPY1,ADPRM,IL21,FERMT2,BNIP3,PF4V1,SSUH2,FOXP1,SIRT2,NKRF,HSD17B13,GALK2,FNTB,CCDC69,MAGEF1,KIAA0408,OR3A3,ZNF805,B3GAT1,SLC25A37,UBLCP1,RCL1,CABIN1,F12,PDZD9,ETF1,IGHV3-30,USP9Y,APLF,TRIM16L,PRSS54,TMEM63C,ZBTB38,IGHV2-70,OR2A12,OR2T5,TDP2,SPRR2B,RNF122,TRIM40,SKA3,ZNF93,MTCH2,CPLX1,OR2T29,TATDN1,USP38,SNORD115-31,TAS2R40,GALNT6,ANKH,STAG1,IL1RAPL1,OR12D3,MDK,HPCAL4,ZNF663P,AXIN2,LEO1,INTS7,ZNF268,TLX2,PCTP,CCNL2,RPS12,CD79B,SIGLEC16,IL17REL,APIP,PRSS42,NPTX1,SSR3,EMG1,IGLV2-11,KIAA0753,KRTAP4-11,IGHV1OR15-9,ARMCX1,COL26A1,FAM167B,MOB1A,ANKRD46,SLC1A1,CELA2A,CENPK,CPSF3,TPD52L1,IGLV4-69,APH1A,RP11-1166P10.6,MTIF3,CMTM8,SMYD3,NUDT12,CRYBA2,DHPS,ACAT1,FIZ1,GLUD1P8,NGRN,GLUL,ELOVL5,IFIT5,NPFFR1,WDR89,HECTD3,CHRNA10,MOB3C,ANKRD13C,RP2,E2F4,CARD16,POLR1E,PUS1,POP7,IGLV1-44,JMJD1C,CA6,KRTAP15-1,ZNF7,MAGEA9B,HMGN5,GSTZ1,PSPC1,GPER1,GPR156,SSR1,MIR513B,ERLIN1,TMEM105,IDS,IFITM1,PNPO,TOR1AIP2,LAPTM4B,WDR54,TRAT1,ZBTB47,GPHN,FABP3,DEFA6,MED10,MED30,VPS18,LY6D,STX16,VIPR2,PHOSPHO2,ANGPTL7,SPTLC3,HPGDS,ZNF783,9-Mar,BMI1,MT1H,RP5-998N21.4,PRSS22,PLGLB2,KCNK12,FCHO2,SLC7A3,MAP1LC3B,NOL11,NIT2,NOL10,UBXN6,CSGALNACT2,TGFA,TMEM5,LRRC45,HIST1H2BD,ATOH8,TMEM59,RP11-564D11.3,SERPINB5,ZNF215,TWISTNB,ASPA,PQLC3,FAM221A,RBAK-RBAKDN,PPP3CA,DHRS7C,PCYT1A,FIRRE,PAQR8,CCDC85A,POU3F1,CSAD,KRT16P6,NSMAF,EPCAM,ASPG,TMEM241,RRM2B,PARGP1,CCL21,API5,ZDHHC20,CYSTM1,NOC3L,RBMXL2,IL32,DNAAF3,ALDH2,PIGQ,SLC7A11,LGALS12,NECAB3,TRIAP1,TMF1,YIF1B,CRIPT,CRACR2A,PPWD1,PACSIN2,TMIGD1,ARSH,CER1,ZNF81,TGFBR1,PNO1,TAGLN3,IL5RA,CASC10,LMBRD1,PXDC1,PRRG1,ALKBH5,FAAH,BLK,MAFB,7-Mar,MYL4,IL2RB,SNORD115-41,MYSM1,ACAP3,NKX6-2,HOXD1,IGSF5,SCYL1,LCOR,UPK3A,SLC25A48,RNASE12,FBXO33,APOC1,PABPN1,HTR2A,ZNF30,CREG2,ADH7,IMMT,SNX10,ATG4C,C9orf156,TBP,CDK8,RPL28,EIF3C,RWDD4,MRPS7,CALM3,PSMA6,LINC00886,EOMES,ZW10,RP11-396K3.1,SPATS1,ZNF833P,FNDC8,CEP57,MIR300,MRPS24,GLYCTK,AVL9,OR10J5,CRISP3,TFCP2,C16orf45,MRPL44,ZNF720,ZC3H12B,CPSF4,KRT17,ZC3HAV1L,CCDC144CP,RPA2,RASSF1,ARFGAP3,KIAA0226L,UGT1A8,RNU6-1320P,LOXL3,ELP4,IFITM2,TSSC2,CHRNA5,HSFY1P1,CCDC167,COMMD6,TNFAIP6,LAT2,XRCC2,PSMD2,TOLLIP,TET2,CLDN20,HADHA,DHX38,MTCH1,C4orf26,HKDC1,OXT,SNORD115-10,DCLRE1C,NELFCD,FERMT3,TIMELESS,SMURF2,GOLGA8F,DZIP1,ZNF570,PARL,HLA-DMB,DNAJC11,GREM1,NR1H3,C9orf131,ATF7,PLK2,OR9A4,ASB18,CTD-3022G6.1,MIR496,MDS2,TOP2A,POR,CERS6,LHFP,HAGH,PIP5K1C,IGLV2-34,FBXL8,RPS9,OSTF1,CMTM2,GRN,IGKV1D-42,SNORD113-5,IGHJ2,CALM1,EFEMP1,DGCR14,ADCYAP1,IGLJ3,FZD7,EIF4G2,ANKRD52,IGKV2-24,CD9,FAM83A,MAD2L2,LINC00264,CMPK1,ALDH18A1,CDKL4,KMT2E,MSH5,SLC17A5,MBNL2,TTC30A,TEF,FBXO16,ARHGAP25,SUPT3H,PPP1R12A,LYPD4,ACOT13,C1orf43,TRBV28,UBXN2A,FGF8,CEACAM6,TBC1D31,EML4,IGHV3-49,MNX1,MIR31HG,SPATC1L,LMAN1,SNAPIN,LMBRD2,KRTAP3-1,RPAP2,RBP4,LYRM4,DEFB134,TTYH3,C19orf57,C18orf8,LRSAM1,TTC39C,ACBD5,SLC25A42,PLA2G1B,ICA1L,CRYBG3,RASA4,OR1N1,N6AMT1,SLC39A14,GJA4,AC003958.2,TSC22D2,LRTOMT,DSN1,VAPB,PPP2R4,TNFRSF1B,L3MBTL2,MYBPHL,RD3,XXbac-BPG116M5.17,MRPS17,IL4I1,KRTAP4-12,ZNF573,UBE2Q1,RP11-498P14.3,SAMD13,NBL1,PLD4,RBM45,KRT16P1,HP,NKX3-1,NAPSB,PNN,ZIC5,GPR89A,SF3B5,RAD9B,TMEM158,RAB28,C10orf2,GTF2H2C,CREB3L1,IQCB1,GALR1,WBP2,SPIN2B,AJUBA,AC093063.3,SAE1,TRIM46,FAM8A1,DSCR4,BANF2,HSPA1A,ZNRF2P2,ICK,ANAPC2,LRIG1,MTFMT,HAT1,PAK6,HEPN1,RPL7,RNU7-174P,MSH6,HOXD10,DNAJB5,ZNF766,AASDHPPT,GEMIN6,BRSK2,CCSAP,SLN,SLC22A25,C15orf53,SYT15,SKA2,LAMTOR2,LDOC1,TYROBP,IFNA14,CCL16,PHACTR2,ZC3H6,LIME1,RASA4CP,C8orf44-SGK3,CALCB,HOXA4,MIR133A2,UBE2B,CNBD2,ANKRD20A2,TRAV16,ZNF692,DNPH1,GTF2H2B,RPL39P34,UTP23,ARSB,CERCAM,KRTAP12-3,WFDC10B,ALDH1A1,MT1HL1,CDKN2D,ORMDL1,OR4D6,VAMP3,PPP6R3,FBXO17,FAM76B,KRT86,KDM8,AIDA,PA2G4,E2F1,GINM1,SPATA32,NPIPA7,PPP6R2,CYP39A1,DUSP7,DCXR,UBE2H,SPI1,FAM169A,UBE2G2,CEP68,TLDC1,WBP2NL,LRRC59,OSBP2,GRIPAP1,EHD4,PDE7B,SERHL2,SLURP1,TOMM70A,KLK13,DRG1,NANOGP1,AKIP1,SOCS4,LUM,CNN2,MRPS30,PIGB,ACSS1,PRSS16,ZNF394,TRMT10C,SLC15A3,KATNAL2,SRF,CUL3,PLCZ1,LCN2,ADAT1,RAD18,TRAJ40,SLC4A7,PRTFDC1,CDC16,TAS2R9,SFTPA1,PSMD14,TAS2R19,HOXB9,RAB3A,RASSF8,TMEM33,PMS2CL,ARFGAP2,CYP2S1,TPCN2,PIK3R1,RBM12,LONRF1,NEURL2,SNORA26,NCF1C,RNF185,JTB,TMEM17,PSME2,IGKV2-28,METTL7A,ZSCAN29,C1QTNF5,MIR1302-3,EPN3,CTD-2014E2.5,LIG3,EIF2S3,TANK,S100A10,MRPL42,STEAP4,TRPM4,BRD3,FAM20B,RAB4B,DNAJC14,RASSF7,TBC1D13,IFI27,GAGE12J,RHBDD3,HNRNPK,ITPRIP,FLJ33360,GLYATL1,RHOT2,LRRC36,NMBR,ZNF429,RHOU,IL17RE,RAB13,PDCD5,SLC35F3,ASNSD1,GHITM,FXR2,PRPSAP2,KRTAP10-2,C1RL,PGAM5,SNX13,NADK,2-Mar,PCGF6,USP30,MTCP1,MAN1C1,CHPT1,XXbac-BPG55C20.7,PRKAG2,ARSK,PEX13,NPY4R,PDCD10,RNF208,RAB6B,PTGR2,DRD4,C17orf104,SLC22A20,CCDC176,CNNM3,SRSF7,DPH7,RITA1,PRSS57,HAO1,RP11-306O13.1,NAA38,MTHFD2,SATB1,C8orf37,MRPL24,CDC42,ADO,DNAJC30,TMEM60,FRMD8,RRNAD1,GLMN,OBP2A,FAM204A,NEU1,PIH1D3,ABCB7,ARL4A,APOC2,RIN1,KRT82,TUBD1,TRPT1,DHFR,RCOR3,TAPBP,PNKP,TTL,ADORA3,SLC33A1,SLC38A8,RP1-202O8.3,RAPH1,VPS4B,TARS2,NUDT1,OR51G2,TCEA2,PLA2G10,TNFRSF25,CLCF1,TXNDC12,CES4A,VAMP7,WNT1,ASB8,BLOC1S2,SNRK,GARS,ABCG1,FIG4,TBC1D22B,CREB3,USP32P1,OR4M2,LSM5,PDE7A,HIST1H3H,AZGP1P1,SIPA1,POC1B-GALNT4,GOLT1A,LYSMD2,TEX9,RSPH4A,CCNC,CYB561,ZMYND8,HMGN4,FOXE3,THNSL2,ASIP,GPR107,JAM2,FER1L5,OR8B4,RPP38,APEH,GNAT1,C8orf31,VAMP1,COLQ,INO80B,CD83,RUNX1,ACP5,MAP2K4,FCGR1A,TANGO6,NUDT3,PADI2,VDAC3,TRMT61B,CCR2,GOLGA2P5,C14orf1,CORO1C,SPON2,ABCB8,IRGQ,HIST1H2BI,TSPO2,TESK1,FASTK,ZNF623,EVPLL,C2,HSF4,MIR9-3,ZDHHC16,RFXAP,USP1,REEP3,UBE2G1,CYP26C1,TREH,TRBV20-1,RP11-733D4.2,SCRN3,SLC25A6,GEMIN7,IBA57,UFL1,NKTR,SH3BP1,LYPD6B,CCDC62,METRNL,NHEJ1,ZNF799,AHCYL1,PNRC2,NCK2,CLK4,CXCR4,KBTBD6,TRIM49D2,DDX17,DDA1,SGK494,TRAV24,BHMT,PPM1F,DEGS1,VEZF1,GPS1,LINC01098,MIR888,GUSB,KLF6,POLR2D,TREX1,CHMP4B,ZNF330,AURKC,NCF1B,GMPS,EXOC3L1,RAD9A,GREM2,WDR76,SLC25A40,ISG20L2,ITK,ZNF768,HRASLS2,NODAL,NAA15,MMD,GCNT3,FAM65A,CYP51A1,SOCS3,CKMT1B,FITM1,EBLN2,MIEF2,ELOVL3,MOB3A,CRLF3,SLC7A5P1,LAPTM4A,C6orf226,AL589843.1,IFNB1,GATC,SLC2A1,DHH,TMEM107,RARS2,NUDT22,EFCAB14,DARS2,RPL7A,RAVER1,MBLAC1,GEM,IGHE,ANKRD10,GLT1D1,LRRC29,SLC18B1,TMEM192,HLA-B,THRA,SLC30A4,NF1P2,C4orf51,UBL4A,NT5DC1,PKNOX1,AC091178.2,TFIP11,ABCD3,FAM71E1,KIAA1407,SCO1,HEXB,AC024560.3,CRAT,DTNBP1,CCDC47,NDUFA7,HOXC6,TARDBP,EAPP,CTLA4,WDR12,ARL6,CLPB,FAM216B,IMPA1,MUM1,RNF115,ZNF263,MIS18A,RFXANK,C1orf100,HIC2,NOC4L,ARMC7,GIT1,KPTN,EIF2S2,TMEM14E,DIRC2,SIAH1,IKZF3,SLC4A1AP,KCNJ15,DPH5,CHP1,SBNO2,UBTD1,HS3ST6,ANKRD13B,CCR4,CEACAM1,SENP1,OSBPL2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
