ADGRA1,DSTYK,ING5,LGALS9B,CD69,NAGPA,USP6,SLC35C1,SLC7A8,GNAL,DSG3,LIN7A,PIK3C3,CNOT6,PANK4,FCN1,SNAPC4,TMEM256,SNORD114-28,OR13C3,FOXO4,TNNI2,NMRAL1,FNDC5,FGF2,AASDH,F7,VAT1L,SPIN2A,KRTAP11-1,CYP2A13,HNRNPU,TCF20,MKNK2,RBM14,CLEC16A,GPR149,GSTK1,LRRC61,PIGA,HEATR5A,ATRX,LEF1,GDPD2,OIT3,RPL22,SERGEF,MS4A13,SRRM5,MIEF1,DAPK3,FANCA,OR8H3,AMN,CCDC120,RLIM,HERC4,NRDE2,NFRKB,GBP6,XPNPEP2,SPATA12,SLIT3,B3GALNT2,POU2F3,RAP1GDS1,TEAD2,PCDHB9,FXR1,PSAT1,MIR587,DACT1,RASA1,CDK9,C2orf42,CAPN7,HIBADH,UPK2,C6orf10,ASAP3,ZC3H14,CPPED1,LAMB4,STX1B,KRTAP4-9,C16orf90,CCL2,GUCY2C,AFMID,PSMD8,LYPLA2P1,CAPSL,CSHL1,CACNG1,MMP13,NAV1,PCF11,NDC80,TADA1,LZTR1,TRMT2B,AF254983.1,HOXD13,CCDC83,YWHAZ,NECAP1,GLMP,CACNG8,ISY1-RAB43,DPF2,OR5H1,WDR44,PHACTR3,DHX36,FAM171A1,VSTM2A,NBPF8,SNORD116-7,PI15,SLC6A20,TIGD3,ACE2,FAM127A,HOXA13,CRTAM,PTPN21,AFAP1,SNX32,FAM83H,MIR1185-2,KRBOX4,CHERP,ZNF195,SPECC1L,TARBP1,SLC35C2,OXGR1,PALB2,MMP11,GPR161,H1FOO,QRICH2,STK3,RIPK4,ATG9B,SIX2,CCDC40,CAMSAP3,IGHV3-16,PPIL4,MAGED2,IKZF4,NPL,BRWD3,ZNF436,NBPF26,CCDC58,SOX10,CASP12,SLC26A5,RQCD1,BEST1,SUMO3,IL31RA,SLC2A11,RP11-651P23.5,DDOST,BAP1,INPP5E,TUBA3C,SYNPO2L,LDB2,FAM163A,TRIM62,SECISBP2,C19orf40,CYC1,TRIM53AP,FBXL13,CEP128,FRMD4A,SH2D1B,ARHGEF38,SYP,CFAP44,FGF13,KCTD13,CPNE4,ZSCAN1,DDHD2,FOXL1,ACADVL,UBAP1,FCHSD1,VIP,ZBTB40,HMMR,CYLC1,TRIM17,OR5B3,TMEM181,PLIN3,CALHM1,CEBPG,LHPP,CTBP1,RP11-656G20.1,MCM7,PARP12,IBTK,C11orf16,ZSWIM2,SLC6A14,ZFP37,GLTSCR1L,IGSF3,FHOD3,ZNF584,SH2D4B,BRI3BP,TMEM52B,HCN4,PPFIA1,SLC30A9,CHRNA2,KIF20A,RIOK3,NAGLU,PCNXL3,ARMC9,EIF5B,GLT8D2,ECD,BBOX1,PHF2,BRF2,RNU6-721P,AIFM1,C6orf15,RFX1,TLR3,WBP4,WISP1,DKC1,UBE2I,PFKFB2,IPPK,CYP3A4,CARS,THAP6,ARX,PRAMEF4,BCCIP,STPG2,PPAP2A,FIBIN,GPR88,AMER2,CLDN1,ADNP2,CEACAM4,DNAJA4,SLC25A13,MSL3,ZNF514,RP11-56M3.1,ZMYM3,PKD2L1,FAAH2,SF3A2,EMBP1,DZIP3,ASXL3,ZNF408,NAPG,USP6NL,WDR70,APEX2,FAM71F2,NDEL1,C17orf64,ESPN,INSM2,TP73-AS1,TPX2,GIMAP7,ZNF616,PTPN2,COTL1,MAP4K1,TMEM175,MGA,HTRA2,GDPD5,NUDT10,ZPBP,ZNF274,GTPBP6,BARD1,DMRTB1,HDAC7,TCHH,MXRA8,MMP10,SHOX,NELFA,MRPL1,IGSF22,BEND6,CACNG2,SLC4A1,HSPA2,JPH4,DCTN5,TFAP2A,IRGC,GNL1,RTF1,ACRBP,C1orf86,SASH3,KIAA1161,CREBZF,TMEM35,RPL3L,C11orf31,GIT2,NUCKS1,UGT1A5,WFDC5,BHMT2,SH2B2,FBXO34,NSFL1C,GSK3B,ADCK3,HOXB4,IL13RA2,NID1,HPGD,TEKT4,GLIS2,KRT13,PPM1H,AC010203.1,ADCY3,ZBTB7C,TNK2,CHST2,IL10,SEC62,KCNF1,RAI2,ZNF48,RBPJL,NR2E1,BBS5,PGAP1,PRNP,SUPT20H,CHRNB2,ATXN2,IGFL4,SRSF2,CDC7,SART3,DSG2,KCNV2,KIAA1210,DDIT4,STAG2,ATG16L2,YAE1D1,OR51T1,DKK2,ZSCAN4,TP73,CRYGS,PROKR2,ALG2,MORC4,MYO18A,OGFOD3,REP15,TNC,MED14,IFITM3,CLEC5A,CNTNAP3B,JADE1,KIAA1217,POMZP3,BTK,KLHL12,CD200,WNK2,ISM1,OTOA,MSGN1,CCDC183,ZNF335,PSMB8,OR6F1,OR4C16,ANPEP,MMP2,ARHGAP44,OCEL1,MFSD9,DCAF6,DTX3,SLC6A15,PTGDS,IGKV2-26,OR4C46,KLHL7,SLC7A14,WDR59,NFKB2,SOX21,RPS10-NUDT3,JPH3,PTGFRN,SMAD2,SLC9A6,NPHP1,SEMA4D,INTS4P2,TMUB1,GNAO1,FREM2,CACNA1B,ST8SIA5,DMGDH,HOOK1,SVIL-AS1,DUSP1,LDHC,TGS1,KLF14,BMP6,LMBR1L,COL18A1,GBA2,ASCL3,OR56A4,ATP6V1C2,ZP3,DRD2,ACE,OR51A7,FAM177A1,LRIT3,AC004381.6,PCSK1,PRDM15,TPH1,C9orf43,SLC6A18,EFCAB11,FBLN2,ZSWIM1,STK32C,MTPAP,NEURL3,TAF5L,EFCAB5,GATB,ATF2,PPTC7,SPATA31A7,IGLV4-3,MNAT1,IGHV1-24,FAM46B,LCE1E,RNF152,AGPAT6,POLR3B,FANCM,PDILT,THEM4,CYP4F22,NUP188,RAB11FIP3,HOXA6,PIGV,CXorf40A,GTPBP1,DDHD1,DLX6,IGHV4-55,EIF6,FRRS1,CDCP2,AEBP1,SMC2,MDGA1,OR6V1,TUBA1B,ELP2,GOLGA1,QPRT,C14orf177,LIMD1,RP4-651E10.4,RGS22,ACOT6,VASH1,ENPP7,PKP1,VGF,RP11-1C8.4,NAAA,STK10,OLFML2B,SDK1,KRTAP20-1,LACC1,NEU2,SLC3A1,ACAD11,CATSPER4,CEP135,CLDN11,NUDCD3,F11R,KCNK3,RFX4,POT1,ACMSD,LAMA1,SPDL1,TUBG1,LINC00477,HTR3A,MSRB2,SLC22A7,DRP2,C2CD3,PIP,LYN,GNGT1,ELMO1,NDUFAF4,OR6A2,IRS4,RP11-255A11.2,ABCA2,ARL2,RAB43,ITGB1BP2,ZNF234,PDE4C,PSKH2,PUS7L,FIGNL1,ZNF426,SFXN2,DCAF16,GPR83,SCAMP3,ADD1,GAPDHS,ACAD9,CPTP,ARHGAP15,CTGLF11P,MIPEP,MAPKAPK3,DPF3,C19orf66,PARP15,C16orf78,SNORD116-5,HIPK2,EMC7,PPP2R5B,DCBLD2,MST1,AC090825.1,SFT2D1,CD177,NPY,PPL,KNSTRN,C8B,CPSF6,ADGRA3,GSG1,KRTAP13-3,IGKV2D-30,TREML3P,OLFM1,ZMYM2,ADAMTSL2,TRIM42,SSR4,PARD6B,KIF18A,CHRFAM7A,BOD1L1,ADAMTS1,DGKZ,UBA2,COLEC11,OSBPL3,USP47,HAUS1,COX4I1,RIMBP3,C8orf44,CYP21A2,ADGRL2,KRTAP10-1,VPS45,DNPEP,NUP210L,FAM92B,SERPINA11,ADAT2,MRPL14,STAT6,CENPA,ITGB5,PROP1,DENND1A,ASIC5,PSMG3,MAP3K15,OR2T3,SMNDC1,OR2AT4,FBXO21,LACE1,INO80,EDNRB,IGF2,CFAP20,EEF1A1P9,NCOA7,EPHB1,ZWINT,UBE2MP1,SPG20,SKP1,TMEM214,TPRA1,ATP2B2,MAP10,UBE2J2,DBH,ALG11,PHLPP1,UNG,ZNF185,OR4K1,MYH7,ZNF131,ADCY9,CYP7A1,LIX1,POTED,NHS,CSN1S1,SGTB,MC3R,DUOX2,FOXI2,EPPIN,MCM2,METTL21C,C9orf9,TPP2,SLC11A2,ADGRG1,RSBN1L,NDUFA12,EPSTI1,IGKV1-27,ELAC2,RP11-159L20.2,TSNAXIP1,UHRF1BP1L,AGPS,NCDN,TMEM87B,HHIPL1,OVOL1,WNT7A,KCTD20,GJA9,RDX,H2BFWT,PTRH1,IFIT1B,TRIM6-TRIM34,POP4,AP1M1,PTMA,NMUR1,SGOL2,LTN1,ADRA1A,ANKRD19P,IL3RA,GRIK3,KCNK17,VANGL2,TEX10,PSMA5,CERS5,UPK1B,HAPLN1,ZBTB2,CDH15,RPL18A,KCNJ12,FAM19A3,MUC7,PSMD6,DFNA5,STPG1,WDYHV1,LMNTD2,PLA2G3,IFNA13,CAND2,OTUD7A,STRA8,KCNG3,AKAP11,PRMT3,TC2N,ADAM17,WDR37,GPR78,OR52E4,C2orf71,NCAPG2,MRPS5,USP7,PALLD,ARL9,XCR1,KMO,SSMEM1,AP3B2,ANO3,HLTF,ZNF649,UNC93A,PSMD4,ELMOD3,TSHZ2,SYDE2,INPP4A,BCAP29,AAK1,TRIP11,CHAMP1,RBPMS2,SPIRE2,CENPI,OR2A5,KRTAP10-10,NBR1,OR8G2P,CHD4,SERINC5,OR2D3,SNORD116-10,GH1,SNORA51,PMS1,ASL,SOWAHB,MRAP2,FRMPD2B,DOCK9,TCEB3CL,CYP7B1,CLEC4E,KNG1,IGHV3OR16-9,MYL10,CWC22,NRL,GJA3,TMEM196,PHLPP2,TMEM55A,MYLK4,ZCCHC2,OR4K2,TXNIP,WIPI2,APC,OPRK1,HGSNAT,PIDD1,CRYBB1,FGF14,TTC29,KPRP,TMEM19,RFWD3,CNST,C8orf76,ATF7IP2,ABHD16A,NHSL2,ANO6,SRPX2,RAG2,ZMPSTE24,OR4F15,SLC16A6,MGAT1,RNF10,PHEX,KRTCAP2,ARHGEF3,AP5Z1,OR4P4,OR2T10,FPR2,CBX8,EPHA1,KRTAP21-2,SCNN1G,TMEM87A,AMMECR1,ALCAM,BMP4,IGLV3-1,GRIP2,ZNF460,TMEM80,ALG3,ZBTB18,MECP2,ZNF155,TRIM32,CLINT1,NRG4,SDR9C7,TARS,TSPYL2,PRAMEF17,ARSE,OR8D1,ANXA3,C1orf94,OR51L1,BLOC1S5-TXNDC5,CCNT1,VSTM2L,LLGL2,JMY,ZNF292,PRKAR1B,SLAMF7,TEK,KRT7,TMEM72,SLC10A6,IL12A-AS1,CRYGA,ODF3,CCDC74A,KHK,DCAF12L1,PSMG2,IL3,TSEN2,BCO2,HIST1H2BF,PHTF1,XKR6,FAM46D,RP11-248G5.8,TSPAN19,FAM188A,MED13L,FBXO11,KCTD1,PRR5-ARHGAP8,PRR27,UBA6,FAM134A,CGA,PECR,SP2,SULT1A2,LHFPL3,EGFL8,RALGPS2,CASP9,LINC00202-2,PCBP4,SNORD114-3,MMP9,ACOX3,CCDC30,PPP2R2B,PRAMEF12,CELA3B,SPATC1,ASB6,MED31,LRRC3B,HSD17B7P2,RP11-798G7.6,CLEC1A,ZNF711,TSC22D4,ZNF486,PRAMEF7,PNPLA5,ADRA2B,GNB3,PRAMEF19,FKBP6,PRKDC,POMT1,AK2,KRTAP12-4,FOXD4L4,INMT,MMRN2,GTF2H1,HBE1,RASEF,MB21D2,CIZ1,GATAD1,PAH,ZNF431,TMEM246,FAM21A,CTHRC1,CCL25,FBXO3,TBC1D5,AMTN,EBNA1BP2,HN1L,C17orf97,DUSP21,ZNF432,GLI1,HPS1,ALDH1L2,R3HCC1L,AMPD1,HCST,GPR22,OR6X1,TMEM257,CEBPE,GPR137B,HIST1H2AC,PADI6,ART1,ACVR2B,RXFP1,GPR82,SLC17A1,AC233702.1,DDX43,C12orf71,RASSF6,EBF3,NT5C1B,SLC7A1,FAM228A,IRS1,PDIA6,PAX2,BTN2A3P,RP11-25K21.6,NAT2,SPN,ASS1,DERA,HOXC12,CD1C,RBFOX1,GJB3,C22orf42,SCN8A,RAD51D,XXbac-BPG32J3.20,HIST1H3G,SPPL2A,VPS72,AAMP,PITX1,PIGO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
