FRG2,DNASE2,DPM2,GBP4,TRMT6,SLC26A9,LYZL6,ZNF253,POU5F1B,TSPAN15,TRADD,KRT84,DLK1,FZD2,LIFR,ZC2HC1C,ATP9A,KCNC3,ACLY,ZNF609,STX2,TRERF1,SPATS2,AP4M1,IGLV2-18,TSPAN12,GIGYF1,TBPL2,KIF2A,PDE6C,NAPEPLD,LRRC40,TNFSF11,CD320,ATP6V0B,UTP20,TLR9,MGAT4EP,CNTROB,SLC2A10,ANXA13,ARMC8,TMEM132C,DISP2,IGLV3-9,POMT2,SLCO5A1,TSC2,ZNF396,RAPGEF3,RRBP1,TOR3A,KCNQ3,WDFY3,ZACN,RP1-117O3.2,ARHGEF11,FES,ANKRD55,EPT1,TSGA10IP,PCGF2,FRG2DP,METTL16,TJAP1,BRD8,AMOTL2,MERTK,GLT6D1,GGCX,SLC19A2,AP2A2,CPA2,DBNL,ATXN7,ST3GAL6,ZDHHC9,TM2D3,RPL26,GP1BA,FAM179A,DEFB106B,TMEM26,NCK1,SNAP91,NEK9,ATAD3C,PNPLA6,MOK,PABPC1,FIP1L1,ADGRE3,MACROD2,UCHL1,MBD5,TNPO1,CHCHD2,SND1,GPRC5B,MOV10L1,FAM135A,MMP12,UBAC2,MB,C14orf105,POC1B,YWHAE,CCDC57,RHOA,VCL,TRAV6,SCGB1A1,CYB5A,GPBP1L1,ITGB3,ZNF737,ANKLE2,TBC1D8,BCAS3,DTX4,MTMR2,XAGE2,HDLBP,POSTN,KLC2,NUCB2,RP11-346J10.2,PHF13,OSM,RALGDS,SLAIN1,FAM92A1,SIPA1L2,MALAT1,SEC61G,ATP13A2,NUTM2A,HACE1,RINT1,LIMK1,GM2A,ZBBX,TNFAIP2,STC1,METTL21EP,HNRNPUL1,PABPC1L,RAB23,ALG10,TNFRSF1A,UPF1,SCUBE2,WDR66,FDX1,LIMS1,WNT4,KRT24,FEZ1,SLC9A3,FAM133A,PBRM1,SRSF3,LRRC9,AIM2,CLCN7,ECH1,WDFY4,CDC123,SAMD4A,PHACTR4,GMIP,BDH1,R3HDM2,FBLN5,IGHV3-43,SAXO2,THAP10,D2HGDH,GREB1,LDB1,FLCN,TNFRSF10C,SMG6,PER3,FGF4,TPMT,RAD51B,SELL,SPOCD1,PELO,FASTKD3,PI4KA,EEA1,LRRC31,NXPE2,EPG5,ATF3,TNNC1,TRMT2A,ITGB1,NDUFS1,DDX51,UBE2K,MSANTD2,DDN,KRT85,ZNF121,KIAA0922,MAGEB6,GFRA2,KRT35,RNF2,MBTPS1,CHRNA9,DENND3,PRDM1,BCDIN3D,NRN1L,SLC27A3,MSN,DCN,NT5M,DEK,GOLGA6L10,MYOF,RASSF4,PVRL1,CHST13,FBLN1,ACP2,FOXH1,OR5A1,RET,DGCR5,MTFR1,B3GALTL,GPAA1,ZBTB14,ATP2B1,OR52B4,HIGD1B,SNORD116-28,STOM,NAT16,C16orf86,CXCR2,CARD10,P3H2,GPR45,PRR11,FAM35A,EHD2,ANKRD62,GPX1,CYP3A43,C14orf39,BDKRB2,SDAD1,KNTC1,BCL6B,ADPRHL1,SLC28A2,AFF2,NFXL1,USP17L2,SUFU,SULT2B1,NUP37,CCDC74B,PHB2,NFE2,RUVBL1,TCEB3B,TSC22D1,HRH4,INPP1,MYT1,RPS6KL1,CNKSR1,RBM46,ATOH1,SNORD115-3,PHC3,C20orf85,GIMAP8,OR6K6,CRIPAK,ZNF850,KRT16,C22orf29,IGKV1D-12,C6orf183,KCNJ11,OR52B2,PKN3,WSB1,TMEM200A,GGTLC1,ACTG2,DYNLRB1,SUMO1,KCNA3,CAMKV,CACNG3,YWHAH,4-Mar,SLC39A8,DPY19L2P2,SCRN1,DLX3,TUBA1A,PAPOLB,OTUD7B,UCN3,ZNF738,PTENP1-AS,RPH3A,LRPPRC,STRA6,SERP2,EDEM1,POLR2B,CDAN1,EXT2,BTBD8,MSRB3,SIK2,CD4,IGKV3-11,SLC24A2,RNF125,MAPK15,FCGR3B,ANKRA2,DPY19L2,ICE1,RASAL3,RNMTL1,IMPA2,MRPL27,MSX2,TM4SF5,SDS,PALD1,RN7SL319P,DAPL1,SEC24D,CDC42BPG,CNTD1,TCF7L1,IGHD,PHYHIP,LCK,CYFIP2,GAGE2A,CSNK1G3,GPAM,LIN28A,CITED1,GABPB2,AHDC1,NT5C2,MIR1275,TMPRSS4,CAB39,ARMC4,LINC00599,HLA-A,HIST1H4E,ANKRD11,ZNF280D,NPEPL1,PKP2,MKLN1,ZNF33A,VGLL1,ZNF142,XRCC1,ZBTB41,SFN,RALBP1,ZNF789,SDR42E1,CTB-167G5.6,YARS2,LHX2,ZC4H2,APLP1,CAPN5,TMC3,UGT2B28,RRP1B,CLIC5,AC008132.13,AC004448.5,CYHR1,TMEM41B,KRT75,MT1M,CTR9,EHHADH,ARSD,RPUSD4,VEPH1,ZPBP2,MEP1B,RHBG,DDX53,USHBP1,NMRK2,POLR3D,ZFYVE21,DGKD,WASF1,TP53I11,PHKB,IGFBP5,ACSL6,DNAJC17,MCCD1,TUFT1,TRAV1-2,CNN1,NFIX,LRRC46,FAM120B,TMTC2,IGKV1OR2-118,NEUROD1,SPHK2,TNFRSF12A,LIMK2,JAK2,TOR1AIP1,EFCAB13,TRPC3,JUP,DDX5,LGALS7B,NOL9,SLC35B1,PLSCR2,CCDC136,AMOT,SNHG24,ZNF502,ZNF672,RAB27A,WAS,CDC37P1,EPN1,PRR23A,DHX35,AVPR1B,HLA-E,LPIN2,SCTR,FAM9A,TCF7L2,USP11,CLIP3,ING3,GAS7,ZFYVE27,SORT1,MAP2K7,RNASEH1,VAV1,GTF3C3,ANLN,C11orf85,RNF6,VSIG1,PLTP,OGN,ELK1,OR2AG2,NXF5,CCDC15,RBMX,ICE2,PRSS35,MARVELD2,PPP6R1,GSTA1,TMCO2,AKR7A2,TTLL7,APOA5,TREML5P,XYLT2,MPP2,RECQL5,IGKV3-7,PPM1N,MDH2,YY2,OSBP,RTTN,LMX1A,BPNT1,CD300LD,TIMM21,MRPS18A,DYM,RABGGTA,FAM13C,ZNF487,TGM1,UGGT1,FOXB2,PI3,RMND5A,DCTD,GPATCH1,CDK18,KLHL25,THEMIS2,EPHX1,TMEM8A,KRTAP10-9,CNOT3,POU2F1,KDM4A,ATP5L2,ADSS,EEF1G,LCE1A,HCFC1,NR1H4,LRRC52,FBXO27,PTGER4,IRX1,MED27,TUBG2,NDUFB8,PILRA,PPARA,CEP70,SCAMP5,MCC,SGSM2,ASB2,CTSA,EPB41L4B,PRSS37,RAB8A,CCDC92,ELP5,FOXC2,ICAM5,C1orf174,KCNK2,ZBTB1,CLPTM1L,FAM58BP,CRNKL1,ZNF816,DAB1,LTBP3,C11orf88,ASTE1,CAPN15,ABCC2,TCEB1,WFDC9,GPKOW,RIMS4,ATP6V1F,ACR,PDRG1,MAP7D2,S1PR4,SERPINB7,CXorf57,CYYR1,CCR1,METTL17,GALR2,IFNL1,HDGF,TAB3,CEP170B,CARKD,DLAT,SEMA6B,PTPRZ1,UVSSA,SAXO1,PAK4,NIPAL3,RP11-347H15.5,ACPT,ELL,NINL,ENSA,ILDR2,CT47B1,TTC7A,UBASH3B,USP49,RGS12,PAX6,PTGFR,TECRL,SMARCB1,PHF21A,DCAF13,PAICS,ATP8B3,PROKR1,ASB16,IGLV3-10,BIN1,MFSD2A,OR13C4,CRABP1,TERT,ZNF135,BAGE2,KRTAP5-11,NCOA2,PANX3,OR1J2,UBXN7,ENTHD2,DLD,TSGA10,ASCL1,MGAT3,GBA,HOXA10,CEBPB,HMGCS1,CD79A,DEFB112,CPSF1,VDAC1,CTSK,ATP2A1,ZNF576,XXyac-YM21GA2.3,PTPRU,EIF5A,DENND1C,TRIM53BP,FAHD2B,PREB,RGS18,HORMAD1,FCER1A,SCLT1,ARHGAP17,EFCAB7,OXNAD1,SRP72,ING1,IGKV1-5,RNF133,TUBB7P,DPEP1,AMER1,ERRFI1,DRD1,TAS1R3,MTHFD1L,ADAM20,GPR174,GRIN1,HPD,KLF4,CNTF,MED15,ATXN3,RPS3,TMEM198,MAMLD1,C1orf50,TMEM132E,HAVCR2,ADGRG6,HPCAL1,HES3,PRKRIP1,RTCB,SPATA31C2,TRIM74,GABRA3,KCNAB2,PRKCG,ANO9,ALYREF,PLEKHA6,ABCA7,ZMYM1,PRRG3,FAM149A,KRTAP17-1,MYO1H,CEACAM5,SCUBE1,CPO,RIMKLB,CLEC4F,DENND5A,NPPB,GALP,GCC1,CCL1,HCN3,FAM86C2P,FAM124A,NOX1,BATF3,NELFB,DSCC1,PPP1R13L,VCPKMT,PSMD11,BIRC8,TYR,CLCN5,ACCS,RPP30,SH3KBP1,SPINK14,SMARCD3,FAM110C,LHX8,OTOR,DDX54,TMEM89,ITGBL1,HBG2,KCNQ2,PLXNC1,LRRC37A2,ARGFX,ODF3L2,GRIN3A,BCORL1,GMCL1P1,FAM168A,DMKN,BLOC1S4,GPR132,GALNT14,PLEKHH2,SLC52A1,SERPINA7,RIC3,GAA,GML,ACTR5,TDRD7,CLNK,DLG2,ATP8B2,KLC1,RASL10B,OPN5,CLIP1,TFPI,CRYL1,CC2D1A,BCAT1,TAS2R41,HIST3H3,PIAS2,RFFL,PRDM4,SLC17A7,MYO1E,RP11-108K14.8,ZFP41,TMC8,GNL2,C1GALT1,KIAA1257,MEMO1,AP2A1,TTC12,UBIAD1,CDX2,ENOX1,NAIF1,BHLHB9,MED29,TMTC1,RFWD2,PVRIG,MAGEE2,B3GNT7,ODF2L,POTEH,MAPK7,KRT25,NPBWR2,TRIP13,INSC,ESAM,ZNF512B,RPL23AP82,SMEK2,RXRG,MRPS31,IRF2BP2,EGFR,ZNF90,SLC6A16,CLCA2,AGT,TOX2,KCNT2,ZHX2,KRTAP27-1,P4HA3,CELA3A,KRBA1,MBTD1,IGHV1-58,FAM127B,UBTF,MAN2B2,BICC1,CXADR,KIRREL,MRVI1,TRAP1,SLCO1B1,RAMP2,RFPL4B,DIXDC1,LAX1,USP4,UNC45A,TRAF6,ARRDC3,KLHDC4,C1orf21,EEF2,AL354833.1,AMDHD2,MS4A6A,C2CD5,KCNS1,SLCO4A1,C14orf183,TRIM15,NKX2-2,SPTAN1,GAL3ST1,COX11,ACOT7,KRTAP19-6,MRPL15,RXFP3,PC,RGL4,DDB1,CDH13,MAGEB2,FAM105A,LTBR,HIST1H2BJ,RPH3AL,PDS5B,VDR,TCP11,PPP1R17,GAPVD1,NOMO1,REPS1,GABRD,ESM1,PSAPL1,ZNF219,F2RL2,SLC35F1,RP5-850E9.3,PPP2R3A,HOXA1,KRTAP10-8,NPC1,CCDC106,SOX11,BANK1,CASKIN2,IRF7,UPK1A,ZNF653,FAM195A,HSPA13,ATG4B,CANX,TFB2M,DDX10,DET1,GUCY1B3,SEC1P,NDC1,MIR519A1,SLC24A1,EXTL1,LRRC55,F2,ST14,SS18,TMEM256-PLSCR3,SUPT20HL1,HNF4G,ALX4,LRRC8C,OR56B1,HPN,SDHA,CCDC103,ZNF511,ASB9,MATR3,CECR2,SPTB,BHLHE23,C1GALT1C1,ZNF311,INSRR,CTD-2066L21.3,IGLV4-60,CARD9,MAGED1,STOML1,RP4-559A3.7,EIF2AK1,RPLP2,HSF1,SIRPB2,NGDN,HK2,SLC17A4,LSS,ZNF354C,STK31,SEMA6C,KLF13,SHC1,PRLR,TMEM97,TMX3,MIA,KRTAP5-2,POU4F3,CPNE6,B3GNT3,TAF1,LRFN3,ADAMTSL4,CA9,MCAM,SEMA3C,PSTPIP1,SETDB2,IRX2,DDX1,SMARCAD1,CDH20,B3GNT4,ABHD4,NPTX2,COMMD4,YKT6,KIFC1,DCAF12L2,SAP130,ZNF695,GNAS,MED6,ADGRG7,RELB,BSX,KCNE5,ATPAF1,GLTPD2,NCLN,ZNF491,DPT,ATP6V1A,ZGLP1,KIF2B,METTL13,PABPC1L2A,DDX26B,TMC5,CETP,IWS1,KIF11,TPSD1,ZNF507,HMGXB4,P2RX1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
