MARCKSL1,UFM1,PTGDR2,LRRC71,RPS3AP34,HOXB8,RWDD2A,MAPK11,KRT80,NXN,MAFF,ZRANB1,MICALCL,RDH11,YIPF5,SCGB2B2,RARS,PDE6G,HLA-H,TTC22,SH3GLB2,CTAGE15,TOM1L2,C4orf27,PRM2,HOXB7,UBXN2B,SGMS1,ATP8B5P,JOSD2,PIGL,NPVF,TRAPPC6A,STAT3,C17orf67,BRDTP1,HSPB7,IFNA4,ST6GALNAC4,SAYSD1,EXOSC9,PRR25,CA5A,CBR4,FKBP7,TCHP,ACER3,EPM2AIP1,NUPR1,GINS2,GFER,DNAJC7,LINC00475,MIR1269A,RP11-467H10.2,MTMR7,FAM104A,TRAJ25,METTL3,PPP1R7,CEP41,GTF2IRD1P1,PLA2G2C,NUDT2,DCTPP1,ZNF546,C11orf52,SRSF6,XK,LRRC73,DLX4,WBP5,TMED7-TICAM2,JOSD1,PNOC,NDUFA9,SRPK2,RXRA,PPIL3,MIR548I1,PYROXD2,AL137792.1,SNORD64,IGLV1-50,DCD,SIX5,AGER,GSPT1,STK25,CACNB3,RGS16,SAFB,ZNF146,METTL10,ADHFE1,SSB,MRPS15,PRMT2,C12orf5,CD3E,MTX3,SHARPIN,CCDC90B,RPL39L,TYMS,RPS25,NOP58,TYMP,EMC8,FAM127C,SPR,CTSL3P,GLRX2,CLMP,OR7D2,VKORC1,ACOT1,ESRP2,PTH,ZNF18,SEC22B,PPP1R11,SYS1,EME2,NPC2,CBX5,ETNK2,CCDC91,GTF3C6,PRPH,C12orf60,TRABD,RND2,TEPP,SCO2,IGKV2D-40,ABHD6,LZIC,CDC42SE1,KDSR,USP12,SH3BGR,ARL1,GNE,TAGLN2,P3H4,PRR15L,SNORD113-4,ATP6V1E1,C4orf36,PCNP,NADK2,TAX1BP3,ANKRD30BL,KIAA1191,COPS3,MED19,UCP3,TAF5,TIPRL,MRPS22,S100P,TRAF3,PDAP1,CELA2B,MRPL17,PSMD12,PRPSAP1,DOLK,SZRD1,RP11-134G8.5,C1orf186,C9orf78,DNAH14,TMEM218,ERAL1,AIG1,CA5B,FAM117B,C12orf54,AL591893.1,CRTAP,SLC38A3,ANKRD2,PCBP2,APOM,PPID,C18orf32,SLC35G6,HNRNPH2,PRKRA,FKBP8,IL33,SALL2,UFD1L,UNC50,RGS11,SP3,CLEC4GP1,UTP15,SNRNP70,FAM209B,MIR299,RASL11B,XBP1,EDA,NIPAL1,CFC1,SOX12,TGFBR2,ZNF134,GOT1,PYGO1,TMEM54,KLHL30,RP13-33H18.1,H2AFJ,RGS14,FRMD5,CTD-2207O23.12,GRB2,AC025048.1,SLC47A2,JADE2,C10orf11,PROCR,TANGO2,SLC2A4RG,IGKV3D-20,MED28,MIS12,ANKRD18DP,PBX2,TMEM47,IGHV3-15,CXCL13,UQCRQ,ORAI3,SNX3,CXorf65,NHP2,CA5BP1,HEBP2,TIMM8A,CMTM3,SOX17,TBPL1,WDSUB1,STARD3NL,GDE1,LINC00518,MIR422A,NT5C3B,USP17L15,AC215219.2,MYL12B,MRPS21,NHLH1,TRIM22,AHCY,CERS2,C1QTNF4,CDK11B,RNF215,HSPBAP1,MIS18BP1,ITPRIPL2,ZNF225,TXNL4A,YAP1,PSMB9,EIF1AX,SPDYE1,DEFB129,TRAPPC3,GAST,RPS4Y2,C8orf4,CDK17,TAS2R42,CSNK1D,LINC00639,KLHL2,AC016995.3,RPS15,TRMT44,VNN1,THEM5,CMTM4,YWHAG,WDR18,MND1,C4orf3,ADRBK1,C5orf51,CD160,OPN1MW,SAT2,HMGA2,TTC9,NARS,CIRBP,TSSC4,KLHL35,CSF2,AUH,LEMD3,UBE2Z,FAM150A,MAP1LC3B2,OR52H1,C17orf75,AP3S2,FNDC9,ZFPL1,RAX2,RASL10A,EDN1,CTBS,OR2K2,RNASE8,B4GALNT1,MIR520G,HIATL2,TCEB3C,WDR53,LONP2,SPATA4,UQCRH,IFI27L1,PSMC6,CTDSPL2,RELL2,ATP5C1,NFKBIB,IFNA16,C8orf58,ZMYND11,TNFSF13,TRAJ54,KCTD5,RNF151,TMEM176A,SEC13,NDUFB2,HES2,LETMD1,SLC25A35,TRAV12-2,TRAV4,ENAH,IL27RA,HDHD1,CYB561A3,PDIA2,CTD-2135J3.4,NDFIP2,ZCCHC7,MMP23B,ENDOV,TMED7,TEX30,C10orf113,TNFSF13B,SNORD115-16,TRAJ26,PPIH,BLVRA,RNASET2,GMPR,GTF2H4,GP9,CNOT7,DNAJC18,MANBAL,CBX6,SLPI,GTF2A2,HAUS4,SPRED3,GOSR1,NDUFS3,GLB1L2,NUDT14,ZNF704,ORAI1,IGHV3-11,PMCH,ANP32D,FCF1,MIPOL1,S100A11,SMG1P4,KLRC4,ARL2BP,CPLX3,ZNF552,MCEMP1,FXYD7,TMEM41A,PARG,CAV2,RRN3,ZNF385C,MFAP2,7-Sep,S100A13,FKBP9P1,NSMCE1,METAP1,UGT2A2,ECHS1,UBE2E2,PIH1D1,RNF126,CCDC71L,CARM1,TAS2R3,ARL10,MESP1,XXbac-BPG308K3.6,C19orf26,RHBDD1,C20orf197,FAM69C,MIR138-2,XKR8,CCNI,EIF5,PSMA3,FLJ36000,GBGT1,MIR1251,PGRMC1,FOXI3,AC125232.1,ADCK2,SSX4,ISG15,B4GALT5,PPP2R2A,TRGV4,ARMCX4,C9orf170,ZSWIM7,MUC1,PPIL2,COX5B,CBWD7,TEAD1,MRPL2,PARP16,RP3-509I19.11,CASC4,TRMT12,CLN3,DDAH1,FAM206A,THUMPD2,MIR99AHG,IL24,CYP4Z1,ALG9,MIR545,ZC3H15,NXT2,CLIC2,STK17B,C11orf94,SSX6,S100A5,SCGN,SELK,MIF4GD,PDZD7,LDHAL6A,DNASE1L1,CIAO1,RARRES1,SESN1,ZSCAN30,ZNF826P,TICAM1,MIR1197,UBE2D3,TEX43,AP000304.12,BOP1,TRMT112,SEC11A,C12orf10,C14orf80,PFN3,TRAV8-3,SYAP1,ATG10,RAP1B,GPR137,EDN2,XKR5,MRPL51,CACNA2D2,AC080008.1,BHLHE41,NRARP,DUSP18,ELL3,SREBF1,LIN52,BTG1,ZNF66,ZNF200,ZER1,MED22,SERINC1,IFIT1,ZNF627,TREM1,ABHD14B,MT4,HAS3,FAM209A,TAS2R20,PHYHIPL,C19orf18,FLOT1,RHOQ,ZBTB39,CHKB,ARG2,VPS26B,CYS1,BACH1-IT1,RP11-587D21.4,C9orf47,FBXO45,GORASP1,ATP6V0D1,IDH3G,TRAV40,GALT,CEMP1,APOBEC3H,OGFR,NIFK,FKBP14,YRDC,SETD4,YEATS4,DFNB59,FOSL2,PGLS,MOBP,EGLN1,ZNRF1,MPZL3,RP11-136K7.2,RUNDC3A,ANKRD16,ERLEC1,MR1,SNORD114-1,NIPA1,AC096579.13,THOC3,GOLPH3,SHCBP1,ARSJ,DNAJC9,SMG1P7,TTI2,DR1,GID4,MGAT2,JUN,CEP95,SRSF1,BRI3,CCDC107,HINT2,FBXW11,NIPSNAP1,AZI2,EIF2D,HMGB3,BAG5,SCGB1C1,BAG4,ZNF589,ARL4C,SAMD15,URM1,GGA2,NDUFV1,OR6W1P,UBE2D2,MPV17L2,SNTA1,SLCO1B7,CD82,SDHC,OAZ3,TRAV39,RLN3,YBX2,MICU2,ALX3,TFAP4,YIPF2,PCSK7,RPS4Y1,ST20-MTHFS,ADAP1,FAHD2A,ZIC2,SLC52A2,B9D1,TRMU,MAP9,ISCA2,WBSCR22,DUSP8,AC083899.3,RTN4RL2,VRK1,SNORD114-15,ANO10,IGHV7-56,AC073869.2,RAB24,FBXO28,MIR17,ZNF736,COA5,MIR548A1,MIR518F,MIR99A,SP5,VCX3B,COPS6,DYNC1I2,GRPEL1,RPS13,ZCCHC9,PELI3,MIR498,SFTPC,HMBS,MS4A4E,ASB13,CT45A10,NUP54,ZSCAN2,PDE6H,MIR1283-1,HAUS8,AC016629.3,GGA3,EFNB2,RAB15,AKR1C4,MT2A,CYP27B1,CRABP2,SPPL2B,CNP,IL17RB,FOXJ1,SNRPB2,SPO11,USP50,RP11-535M15.1,MIR1283-2,DND1,WDR24,RNF166,IMPDH2,FKRP,RABAC1,AC104389.2,SRA1,FEZ2,TMEM259,TMBIM4,CHMP3,MRPL19,NHLRC4,CDIPT,CPEB3,PROSER3,UBE2L6,LINC00933,PWWP2A,NMRK1,KLRC3,FAM64A,TALDO1,ZNF815P,C11orf58,HSPA1B,ZNF92,MON1A,HDDC3,SNORD116-11,FLVCR1,RORC,TRAPPC1,DCAF10,AADAC,UNC93B1,LY6G6D,CCK,ARL14,CBX7,TESC,MIR527,PPIA,C5orf15,DNALI1,SPRYD3,TBC1D7,AK1,ACTR2,LURAP1,TWSG1,OCLN,MUC20,RALGPS1,TCP11X2,DNTTIP1,CHST9,ZC2HC1A,HMSD,TMEM239,EGR1,TRAJ58,ACOT2,GLRX5,FAM46C,TRAJ44,CTA-929C8.6,STAU1,CSAG2,N6AMT2,SYCE2,CENPB,HIGD1C,RPL23,ATP1B2,RHD,YAF2,HOPX,UBXN10,TCF15,PSTPIP2,ABHD8,RNU7-115P,UBE2C,CA1,FOXP3,CORO7-PAM16,LY75-CD302,GAGE12H,GNG7,AC245100.1,TRAPPC6B,DNAJC28,CYR61,CYTH1,ZNF114,CXorf38,SLFNL1,MAOA,CLIC1,RALA,NIPSNAP3A,DGKQ,PCCB,APOOL,NPIPB3,EID2,ANKRD37,HIST2H2BF,SLC25A51,PRADC1,CCNJ,CT62,TMEM170A,TCEANC,ZNF586,MIR7-3,F8A1,TMEM86A,MFSD12,LAGE3,NUDT13,GGT1,TMEM140,MIR129-1,LRIG2,MRAS,MRPL55,AC024937.1,POLR3H,TTLL10,POLD2,ARHGEF39,FHIT,LYSMD3,URAD,NQO1,EAF2,TCTN3,PQLC2L,GOLPH3L,CIB1,RNF121,C1orf27,MIR802,TSPAN13,CDV3,SPINT4,ANXA1,TMEM81,BEX2,RP11-303E16.5,NR2F6,USP32P3,C22orf15,MRPL9,SPIN3,DAZL,TAF8,RPS19,CT47A6,TMEM123,TMEM14A,C14orf159,EIF4EBP1,IGKV1-39,PDHB,MZT2A,SNORD115-39,DEFA3,SWI5,MIR381HG,IGLV7-43,SNRPB,OPALIN,GET4,CERS1,RP11-87H9.2,NFE2L3,ERMP1,PWWP2B,SAA2-SAA4,NDUFA1,HUS1,C14orf2,WSB2,CDK2AP1,LA16c-306E5.2,FAHD1,IGLJ4,SRM,TCEAL1,AC104389.1,CALML6,KHSRP,PRKCDBP,TCEB2,HPRT1,LCN12,PAQR6,SKI,RDH13,LACTB,TREML4,FAM212A,TTC30B,ACTR3C,SDC3,TMEM199,ADCK5,CTB-102L5.4,CD99,ZNF384,ZMYM5,CABP7,DCANP1,ZNF559-ZNF177,SPCS1,CCDC121,EIF2S1,MPLKIP,C22orf23,RPL41,C10orf32,LINC00482,MFSD4,MFNG,SPAG4,C14orf178,IL17B,DUXAP8,RP11-204M4.2,HCG4B,C7orf73,FBP1,RANBP1,ZNF20,PPP1R27,ZCCHC4,OLIG2,MIR770,BLVRB,BABAM1,COPS8,SYF2,COX7A2,MIR543,MADCAM1,ARPC1B,LYSMD4,SNX11,PPP1R3D,IGLV3-32,LMO3,GNG12,MIR365A,FSTL3,BCL2L1,ANP32E,IGHV1-69,DAP,CREBL2,TMEM184B,ATP5H,DYNLT3,SNX21,MIR1323,SLC25A25,TNFRSF17,FABP5,EGR3,GJB2,SCGB2A1,RP11-508N22.9,ZBTB12,CCDC140,CTDSPL,SNW1,GJB6,ST6GALNAC6,ST13,SNX2,KCNG2,DEFB127,SMG1P5,GLS2,WDR73,TRIP4,CRYZL1,COMMD10,MGLL,PRR13,HEBP1,POLK,CGGBP1,CYB5RL,SNORD115-1,GALK1,COX16,FAM21EP,ARHGDIA,FGF11,LUC7L,DHX33,FEM1A,QTRT1,AP2S1,CDS1,USP10,MAP3K8,ATAT1,TAC3,FGF9,CPLX4,TCP10L,SUCNR1,FRA10AC1,CCL18,C17orf59,MIR216A,TRAV26-1,CXCL1,TPRKB,CST6,SNHG5,CCNG2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
