FARP2,CNRIP1,HDAC11,APC2,IRX5,RP11-196E1.3,SCOC,IFNA21,HOXD9,MLX,SUGCT,IL23R,PCDH7,NLGN2,SF3B4,NISCH,ZNF248,BRPF3,ZNF395,IL27,YBX1,MAGEA10,SMR3A,TMEM106A,BEST3,C11orf87,CHURC1,NXPE4,PFKFB3,ADAM12,PARVA,OR2AG1,C2orf50,DCBLD1,OLFM4,RPS6KA1,LRRCC1,KIF5C,AMOTL1,LRRTM2,TOX,RRP9,RLBP1,AARS,SOS1,SYNGR1,PSORS1C1,CAPN1,SNAP47,SKIV2L2,RABGAP1,RP11-114H24.7,ZNF680,ELL2,SNORD115-32,CCDC22,MFSD1,RIPPLY1,FKTN,HIPK3,FAM107B,HNRNPAB,GAB1,ZNF415,DLEC1,SSU72P8,ALG12,HOXB6,KIF6,NAPB,IGLV7-46,CT55,BTBD9,OR7G1,ANXA10,CD14,SLC2A8,VN1R10P,OR2M5,TUBA8,OR7A10,PDZD11,ATP8B1,ACADSB,HOXB3,RNF148,C5orf24,SLC24A3,PJA1,CDC73,TNNI3,MMADHC,CMC4,ZNF571,SLC29A4,ESRRG,GABRG3,KRT87P,ELF4,GATA1,TTC4,WRB,AC005863.1,CLCN4,CCIN,ATP6AP2,C9orf3,MIER2,C14orf169,CD80,ZDHHC19,RWDD4P2,DEPDC4,TLR5,ZNF713,MSRA,NGB,CTAGE11P,MNDA,CLTC,RAB3GAP1,TRIM25,FOXR2,DBN1,VAX1,PAXIP1,NXF3,PURB,ZNF548,MPPED1,HMG20B,NMT2,SPRED1,PLBD2,ARF1,2-Sep,IGHV4-61,GS1-309P15.2,G6PD,RRM1,ZIC3,TEX13B,IL25,DLG3,PUM2,EID3,DEFB135,MTERF3,COPS4,PAQR4,ATP6AP1,RP11-219A15.2,PQBP1,KAT2A,PITPNM2,TMX2,MCTS1,RHOT1P3,YARS,ARHGAP19,SPOCK1,NARS2,GSE1,SULT4A1,AGK,PAK1,SLC39A6,SURF6,METRN,MRPL39,CTTN,NOL12,ZNF645,FBXO10,SETD2,RHOD,MTX1,SHROOM4,GCSH,MEF2D,FOXR1,LGALS9,EXOC1,PGM2,NT5DC4,MAB21L3,FAM104B,DAO,SMG7,SEC23IP,SIX3,ELMSAN1,MCL1,PCDHGB5,FTO,ARFIP2,CCDC132,HOXD11,CCDC73,FETUB,DPH6,PNCK,MRE11A,AIF1,HEG1,TNKS,RPA4,PLXNA3,EVX1,ERCC6L,CCNB3,RDH10,KIAA0100,SIRT3,ADAMTS7P1,REV3L,CENPO,NKX3-2,CLK1,OR51F1,DNAJC15,METTL1,SLC12A8,OPN1LW,LACTB2,UPF3B,RNF168,ASPDH,QSOX2,FAM153B,MRGPRX4,INO80D,KRTAP22-1,ENTHD1,SLX1B,PIM2,ZNF217,TGM4,FDPS,PCDHB16,PHKA2,TOB1,SUPT20HL2,HSFX2,RP11-147L13.13,GLIS1,KCTD18,ESF1,GJB1,WRN,JUNB,EIF3A,PYGB,KIAA0141,TK2,DHRSX,TBC1D29,FAM167A,TOP1MT,KCNMB4,PGBD4,NLRP6,IRAK1BP1,ROM1,FGF23,VSIG4,CC2D2A,HMGCR,DHX29,BTD,GPX2,TMEM203,AKAP14,FAM151A,GALNT8,FAM199X,DCST2,ADRBK2,B4GALNT4,MASP2,GLI4,CASP3,DIAPH2,RRM2,NUP88,CHAD,PLXNB3,RPL3,CRB3,FMO2,MED26,8-Sep,MZT1,FAM66A,SIX6,PGK1,IFIT3,IZUMO2,MN1,TSPYL1,ANXA2,MYF6,GTSF1,SPRR2A,PIK3CD,GDPD1,ISL1,RHPN1,MIR513C,CCDC97,HS2ST1,WDR55,HIST4H4,RPAP3,TRABD2A,CHMP7,GALNT11,COPB2,IGKV1-17,KIZ,SMARCA1,ZBED6CL,ESX1,BAIAP2,DUSP6,HOXA9,KHDRBS1,VILL,CIPC,FTHL17,TAS2R1,CCDC6,CAMKMT,C9orf91,ALG13,NRG2,OGT,GFM1,CAV3,CEP78,GAL3ST3,UBQLN2,NUP35,RP11-231C14.4,UBXN4,TUBB4AP1,CREB5,PPP2R3B,CXCL6,MOCOS,ZNF420,TSN,DNAJC3,HOXC11,ZNF569,SYTL5,DPYSL2,ZNF367,IQCK,TRBV5-1,KLRAP1,PCCA,OTUD5,MS4A8,KRTAP5-6,ZSCAN31,CX3CL1,AHI1,CASQ1,CXorf56,IGKV5-2,CECR7,CGB5,CLEC11A,CACTIN,ZMAT2,TAF6,SCAND1,RPL36A,RNF150,TBC1D3P1-DHX40P1,RBBP9,ECT2L,TEX26,PRPF3,DDX59,ZNF175,ARHGAP39,ADK,EQTN,EMB,RNF113B,NR0B2,FRMD7,ATG7,SATL1,TSPAN6,SMG9,RBM17,MOB4,NARFL,ATIC,TMEM39B,MAPK8,NSF,EFHB,MAGEB3,IRAK1,DDX42,PRR19,IQSEC2,OR10A6,PPIAL4C,DZANK1,MLYCD,PKMP1,SLC22A14,RS1,UBE2A,FSTL4,RNF220,MON2,TAF6L,TRAV7,SOX13,SNAP25,DAD1,ZNF728,ACOT11,AP3B1,HMX2,CA12,QTRTD1,SULT6B1,HELZ,NCL,CHM,C8orf33,TWIST1,DDIAS,DIAPH3,TMX4,WWP1,AC004702.2,CRIM1,TP53BP2,FKBP3,ZNF22,ZDHHC23,CHMP2B,ABCD4,NUP153,C1QTNF3,SPAST,H1FX,AP2M1,CTSB,MAGEA1,COLCA2,ZNF182,UCMA,IDH2,DCUN1D4,TRBV4-1,GNB5,GLG1,FOXF1,RPN1,CEACAM18,SYT10,SH2D2A,MAP3K10,CCDC117,SWAP70,WDR27,OR52N1,PARP3,EOGT,ID4,TMEM68,DHX30,ERLIN2,UTP3,SOX8,MAVS,METTL18,ADRM1,FOXA2,LTBP4,ZNF595,TNIK,METTL25,TMCO3,PLSCR5,PAN3,SIGLECL1,TSPAN10,MRPS35,EEF1B2,MDM1,IL36G,BAIAP2L1,COMMD2,AHCYL2,CYSLTR1,RP11-747H12.1,KCNJ9,CCDC93,HARBI1,GMPPA,NUMA1,MAPK3,KIF16B,FBXO39,ACRV1,TPST2,RPSA,CGREF1,SC5D,RP11-468E2.1,EFCAB6,NDUFV2,PGM5,GMPR2,RSU1P2,PIGN,TMEM147,MIR512-2,GNAZ,CACNG6,C3orf35,WNT2B,CD86,TCERG1,SCFD2,RGS6,AQP2,PLSCR4,STAP1,FXYD6,TMEM151A,GNPDA2,ALDH1B1,PIGS,CEP19,RHCE,ABCC6P1,RPL37,SOX3,ZNF577,OR52M1,ANKRD13D,RNF212,DPY19L4,HTN3,CENPJ,ABI3,ITPRIPL1,PAIP2,A3GALT2,ECE1,FST,TUSC3,LY86,SDPR,IGLC3,ACAT2,ZNF232,SFSWAP,FCGR2A,ATG14,LTBP1,TM4SF20,HSPB3,OR13D1,DPY19L2P1,ASTL,KIAA0430,RAE1,C20orf141,PNP,ANGPTL3,DUSP22,NXT1,GCSAM,PAK3,DCAF4,FOXO3,RP1-274L7.1,DRGX,ZNF484,ADAMDEC1,SLC25A44,LRRC27,KCNA7,MCM8,MDH1B,WNT10B,FBXW4,SESN2,TNFRSF14,GSTA5,LAP3,ZNF562,MYOZ3,TFDP3,PELI2,APBB3,ANKRD20A1,C3orf70,ZNF358,CPXCR1,IGHV3-38,RFX7,SERPINA13P,HAPLN3,USP28,C11orf80,ZNF251,SLC25A14,VWA8,LARP4,DEDD,SMARCD2,SUPT4H1,OR5B17,IGKV1-8,SNORD115-33,BRINP1,SULT2A1,LIPF,BATF2,AMICA1,CREB1,DRAXIN,MMGT1,RRP1,IPO9,IGLV2-14,NIPAL2,RFC1,FAM63B,SRPX,OR2J2,PLEKHM1,GBP2,ZNF540,BBS2,LPXN,TLR1,PTS,FAM69B,MYL1,FLRT3,MAPK8IP2,AC061975.1,CRIP2,SNORD107,HOXA10-HOXA9,CTD-2054N24.2,NPIPB4,INSM1,USP51,PAK2,SPRR2C,POMK,SOX2,PLA2G2A,PXT1,RERG,SSX1,IGKV1D-33,IGLV1-41,KRTAP5-3,C2orf43,KRT34,ZNF800,TSGA13,DPPA3P2,DOK1,SMU1,SSPN,ATP6V1C1,CAMK2N1,GNLY,ZSWIM4,TRAPPC9,DMWD,GIMAP4,OR13C9,IFNA5,ARFIP1,TBC1D9,MBD2,HERPUD1,PTPN22,TMEM120B,SRRD,CDC42BPB,RNF20,F8,SLC29A1,RTP2,PCED1B,LRRC1,GLB1L3,HIST1H2AD,OR3A2,MED16,EPS8,DLGAP5,RECK,ZBTB5,RPL13A,PEX12,ZBTB33,UMPS,FOXD2,GLB1L,ZNF532,BBS12,RCBTB1,TK1,CHN1,KCNMB2,STRN3,OMP,APOA2,DNASE1L3,PPIAL4A,OSTN,RP11-812E19.9,SLC35E2B,INTS8,TAAR9,CCDC81,TATDN3,LPCAT1,RTKN,FAM181B,TRIM21,DAPK1,SPINK9,CFB,KRT33A,PLP1,FAM129B,KIAA1841,SDHD,SPRR2F,CSNK1A1P1,POU5F1,ALKBH7,ERGIC3,EPS8L2,CNNM4,MCM9,TAS2R39,GNRH2,TNFSF14,C5orf30,TTC9C,TAF15,CDYL,BEX4,BGN,IGHV4-39,LCMT2,APCS,SNORD116-13,RP9,IQCF2,ANKRD36,SCNN1D,MAP4K4,RASGEF1B,MCMDC2,GRK1,TLDC2,KRTAP10-6,RUNX3,OAS2,CELF5,RABGEF1,RNF39,IGLV3-22,RBP1,MIR518A1,SPIN4,MIOX,MIR1270,GRXCR2,JPH2,TFDP1,COX20,THY1,DPAGT1,KTN1,CTD-3157E16.2,IFNA2,IL6,NLRC5,VCX,XIAP,SPRED2,ZNF566,GDF9,ZNF461,CCL3L3,LRRC26,GPR137C,AP1G2,FAM163B,DCX,SERPINB9,RANBP6,FGFR2,CAMTA2,GRTP1,NAGA,JKAMP,NOSIP,KLHL28,CA3,LIPN,VAX2,SHFM1,MIR30C2,SLC25A45,ARMCX2,DBF4,PRAMEF2,NRAS,TMED10,TUBE1,STYK1,C20orf96,FDX1L,P2RX7,KLF3,COQ4,SBF2,MPC1,MAGEA4,CDH16,PKDCC,FAM189B,RBM25,MIR296,ARL11,HSD3B2,RFC2,LMAN2L,TSPYL5,SNORD3B-2,LMNTD1,SNORD115-11,GCLC,SELV,CPSF2,DNM1P47,MAX,ABHD3,AOC3,CD244,TFE3,ZMYM4,HADH,DECR1,PENK,CAPS,SLC25A3,PNPLA4,DENND6A,SLC25A19,PLP2,ITLN2,PTTG1IP,SNRNP40,CTSL,IL1RAP,TRAF7,APRT,KLHL11,AGBL4,BRPF1,C1orf112,TXNRD1,SLC4A11,GSR,AKR7L,DRAM1,PRRT2,CNTNAP3P2,DLX5,AKAP8,AKR1A1,LY96,HDDC2,REEP4,LY6G5C,OTC,AC093838.4,N4BP3,LTK,AKIRIN2,ZNF530,COL8A2,SPATA19,ZBTB34,SLC10A3,TRIM56,TIA1,TPP1,PRRC1,ZNF639,FEV,GPALPP1,DUSP26,HSP90B1,RHOXF2,APBA3,AC073869.1,HNRNPA3,LPPR3,FKBP9,TRIL,SMIM19,MYO9A,GYPC,CLK2,SERPINB3,KIFC2,IGHV4-34,SELT,ZNF70,TMEM261,GANAB,FAM155B,PFDN2,FAM153C,ANGPT4,GINS4,PRAMEF10,POM121C,AVPR2,ULK3,MRPS28,IGHV3-72,SLC22A15,FOXD4L1,GCDH,MIR510,RNASE3,MAPRE1,NR0B1,CHMP4C,ELK4,CD248,LRP6,SKOR1,GABPA,NAGS,ASUN,PRDM14,MPZL1,C3orf67,CRY2,LCE4A,IGKV1D-16,TCP11L2,PLCH2,HMGB2,GAS2,DLL3,TMEM159,PRAMEF8,ANKRD36BP2,RAB10,MED17,CTIF,KLHDC7A,ZMAT1,RHOXF1,STX1A,SEC11C,RP11-989E6.3,CRCP,RP11-1319K7.1,LCP2,KBTBD4,JSRP1,ID3,HBG1,BRS3,LUZP4,LAS1L,GPR142,DPP9,HPSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
