NCOA1,ZNF160,GCKR,DHX8,VCPIP1,MSC,IFNA22P,CDH26,VSX1,MTHFD2L,CYP27A1,TUBB8P7,GBX2,GPC6,ARHGEF40,CDCA8,GCNT1,MEX3A,C15orf41,GPR31,GLIPR2,JAG1,CCDC42,DEF6,VCP,SULF1,NPHP3,HTRA1,C12orf77,RSG1,AATK,ZNF277,CAPN12,TIAF1,FGD6,SLC16A2,ALOX12B,NF2,ZNF148,SETDB1,IL22RA2,CTD-2139B15.2,HIST1H2BE,TPSG1,RPTOR,CCSER1,RP11-848G14.2,SLC16A3,TMEM234,HMGB1,PHGDH,AJAP1,GHDC,DTD2,NRSN1,CRB2,9-Sep,HIRIP3,CHMP1A,HCAR1,CRYGC,HIST1H2AG,PCDH11Y,ZNF79,ARHGAP31,SELPLG,SDHB,ZNF518B,MTHFS,RP11-473M10.3,KRTAP9-4,ENOSF1,RPS10,SEC23A,CLN5,UBXN1,THBD,MICU3,TTLL13P,DNAJB11,IFT140,MOGAT3,GSTM2,EDDM3A,IRX3,ZNF506,OR13F1,RAB26,NFIC,EHF,EMC1,VASH2,MYO1C,DEPDC5,ZNF705A,OR4D9,USP15,ALS2,RAD17,IFRD1,PTPRE,PAX7,NOL3,STRN4,IZUMO1R,GNPAT,BEND2,EIF3K,SMTN,PRRT3,KRT33B,ABHD17B,CD46,B4GALT1,PXMP4,PRSS12,LCE2C,FOXN1,DEFB110,RORA,PSMC5,OR14J1,ZC3H4,GYPB,PABPC4,IFNAR2,EEF2KMT,UBE4B,HAUS3,KLHL23,USP9X,ZNF32,RP11-71H17.7,ZC3H7A,TCEAL2,CCT6A,SSTR3,KCNAB3,OR5M3,ADGRF3,ITPKC,PMPCA,IARS2,HSD17B11,AGO4,LINC00997,HIST1H2BM,PCSK9,CPB1,PXN,DPY19L1,TDG,MVB12A,POF1B,VHL,ECM2,CTAGE1,TXNDC9,ZKSCAN5,HJURP,PIK3C2G,SLC22A1,PTOV1,SMIM12,PARP9,MIR492,ITGA1,FGF18,ZNF687,DRC1,OSBPL6,GNAQ,ZKSCAN7,OR2H2,GP5,C11orf42,ITGA3,S100A12,IGFBPL1,ZNF691,COPS7A,APITD1-CORT,IPO8,FAM72C,ACSL1,ANP32A,SLC41A2,MBOAT2,OR13A1,APOBEC4,RHOJ,ZNF202,SYNGAP1,PROSER1,LIPE,LAG3,COX10,POLR3C,RNF112,TUB,ZNF714,TTC5,CD300A,TRAV27,ILF2,CCRN4L,TRIM4,MSMP,FOXL2,GRK6,CYP24A1,MAPK8IP3,ZNF565,ENTPD7,ZSCAN5A,HBB,SELM,FBXO15,SCML2,TOP2B,FAM222B,DMRTA2,WNT16,SAMM50,KL,DAPK2,GLS,TAF13,ZC3H12A,PRR5,EFS,TOR1B,RPS26,SCML1,SENP7,NBPF7,SIGLEC10,FAM162A,TBC1D23,ACTL6A,BMP2K,THUMPD1,UBE2Q2,CAPRIN1,TRAPPC3L,PMPCB,DUS3L,SKA1,TUBGCP4,RAB32,KLHL26,EEF1A1P5,KIF3A,MYRF,ST8SIA1,MLLT1,ZBTB17,SOCS7,TSPAN3,HGD,CDC5L,CD151,ELAVL1,AMBRA1,MXD3,NDUFB11,CEP170,SNRPN,BCL3,CD300LF,ST6GAL1,CHRNA6,MSH2,NSRP1,MPHOSPH6,PIK3R6,LRRFIP1,ADAMTSL5,LDHA,ISM2,MTIF2,BSCL2,SFPQ,TPSAB1,ZNF83,RNF219,PRDX6,EARS2,CEP89,KLHL36,RNASEH2A,OTULIN,SIGLEC6,CNTLN,SOAT2,DEGS2,FTSJ1,SYBU,NAA25,ACIN1,ZNF227,ATAD5,RIT1,CARHSP1,ZNF140,STAMBPL1,ENTPD1,MTL5,SLC17A2,RAP2B,XPO5,CROCCP3,CCNE1,EVA1B,SLC23A2,ZNF124,ENTPD2,OXER1,ADIPOR1,AQP8,TPSB2,NTF4,CYP26A1,ZNF226,SPAG8,DYNAP,HOXD8,GLRB,SLC35E3,ATP2A2,B3GNT9,COQ3,SLC6A7,KIAA1279,NHLRC1,LHX9,HOMER3,POU4F2,GOLIM4,PIGT,LAD1,TMEM174,TSPYL4,OTP,GNPTAB,MFSD10,BTBD6,TMEM14B,HOXC9,PRKAG1,CTDP1,AKAP10,RHNO1,TCN2,ERF,LCE1F,ATP5J,TRA2A,TUT1,IRF4,SEC63,LY6K,SLAIN2,NDRG2,ZNF860,TRAF5,FAM178B,MAP3K2,YTHDF1,ESCO2,LRCH4,CHD3,PSRC1,NEUROG2,NBPF9,ICAM1,LRRC14,MTHFD2P1,GLRA4,TSIX,SMPD4,ZNF43,RGS2,CCND2,NCOR2,LDLRAD3,MFSD2B,CHSY1,STX6,BCL9,OR56A5,URI1,COPRS,C8orf82,CDK5R1,ANAPC5,KCNE4,FLAD1,MYBPH,TAPT1-AS1,TARBP2,FAM166A,ORC3,CSNK2A1,HECTD4,DECR2,FAM20A,ARNTL,NUB1,CLRN2,TGM2,IFNGR2,CCDC185,EEF1A1,PARP14,CRX,TMEM71,LIN7B,RASGRP1,SOCS2,DDO,TMCC3,GUCY1A2,ARHGEF10,CDK4,RRP15,RHCG,CMA1,BMPR2,NDN,XAB2,ZC3HAV1,RPS6KC1,14-Sep,ARRB2,TPM1,MYOM2,IPCEF1,ZNF222,FKBP2,SCGB1D2,BIRC7,ZNF44,LNPEP,TGFB1I1,ILF3,FGFR1OP,LRRC8A,LRRC56,PTCD3,MATN4,LPIN3,TM7SF3,UGP2,CCDC9,KRT26,CEP57L1,TMEM248,GPR135,OLFM2,ILKAP,ABAT,LZTS2,ZNHIT1,TMEM38B,NFIB,MYC,SELE,STEAP2,GJC2,GUCA1A,BRD1,AXIN1,BACH1,MLST8,ZBTB45,TUSC5,ANGPTL2,STXBP5,SCAF1,EN2,LHB,TMPO,NIN,RPS19BP1,SLC25A41,SERPINA10,CEP44,6-Sep,IGLL5,CBFA2T3,PDZD3,FGFR3,PLAC8L1,AMDHD1,DHX16,STK11,IL12B,NUCB1,GPR55,ZNF710,RTN4R,MRFAP1L1,PPP4R4,UBL4B,KAZALD1,GGT5,PIP4K2A,ATG3,VPS54,RNF26,TRIM73,TDRD9,PYROXD1,CAB39L,DHRS12,EXOC7,AKR1E2,TNNI1,PKN1,PSIP1,PMS2,PNPT1,SLC20A2,ZFP64,KLF10,H2AFY,TRO,LMAN2,KCNB1,PGBD1,USF1,UBE2J1,KRTAP3-2,CTD-3099C6.11,EPS15L1,POLD1,SETMAR,ATAD3B,SGK3,NUGGC,POGK,CBWD2,LINC00869,AC011467.1,ARHGEF6,KLRC2,ZDHHC8,IDE,CCNH,ZNF497,WLS,ADAM8,H3F3B,OR5C1,CAMK1D,NR2C1,OR10A4,MBD6,SRMS,MED7,CABYR,PDE12,INTS10,SLC22A11,SLC22A16,MYADM,ZCCHC6,NPAT,MURC,OPTC,PTPN23,ANAPC1,ZNF733P,MAML1,LZTS1,RHBDF1,RSBN1,CDK16,LDLR,CDK20,HSD17B1,GPR68,SSC4D,NFX1,RPS6KB1,ORC1,CSTF2,E2F2,FLII,AADACL2,MFSD11,MRPL50,ACTR1A,KLK12,FAM160B1,LENG8,PIGG,MRPL16,ZNRF4,C17orf62,SNORD115-21,HAUS7,NOTCH1,CUEDC1,S100B,ATF6,ABHD11,PDE2A,BMX,HYPK,SAMD7,RING1,DDC,HERC2P2,VLDLR,RPS6,HIST1H1B,CHCHD6,WISP2,CAMSAP1,CX3CR1,SPSB3,LRRC37A11P,SLTM,FLYWCH1,ZNF34,XCL1,CDKN1B,SLC25A30,PLK3,CNR1,IL1F10,ATP5S,SESN3,SPATA9,ANO8,RP11-193H5.1,DIRAS2,LRRC49,SCARB2,SLC25A32,METTL5,ZNFX1,ACVR1,ABI3BP,TRIM28,ZNF26,MT1G,KRAS,L3MBTL1,CBX4,SOX18,SPC24,FOLR3,PPOX,DPP8,PRICKLE4,CSNK1A1,PPP2R5A,HDAC3,GGT6,CD72,SNAI2,HSD17B4,MSMO1,PTDSS1,PPHLN1,EMILIN1,SLC35A1,TPPP,RBM23,KCNK6,SNX24,MMP25,EDC4,TBRG4,CTRL,MYH14,SFTA3,PFKP,MTAP,KIAA0930,SCN3B,PIRT,AKNAD1,FAM78A,SURF4,MMAA,MARK3,TSLP,FUBP1,OPCML,CLHC1,CLIP4,ZNF808,DOK6,P2RX6,SLC25A11,TMPRSS5,NEBL,CLCNKA,IRF9,C7orf26,CLCN3P1,PREPL,LCMT1,RBM27,METTL2B,PTN,RNASE9,NEUROG3,CCZ1,ZNF775,DOPEY2,CTD-3105H18.14,SCYL2,POU6F2,CECR6,CYP4F2,RNU6-614P,COPZ1,OXR1,SYNGR4,IGLV1-51,MYL2,HOXC13,APOL4,MAP4,GEN1,PGLYRP2,OSBPL1A,RP11-64J4.2,BMP7,ARHGAP4,BICD2,CLASP2,ZNF443,PLA2G5,B3GAT2,MFAP3L,AANAT,ZC3H12C,FIBP,ADSSL1,C6orf223,PHLDB1,POU2AF1,TREX2,RBM24,MED20,EPHB3,SLC26A8,OR1G1,ATXN7L3,SBK2,TLR6,WDR77,ABHD12B,NOXO1,MRGPRX3,SEPHS2,RP11-313I2.11,RAB1B,GRIN2D,CLDN2,PPP1R16A,UPB1,DSC1,CORO1B,ATP6V1E2,LANCL2,KIAA1324,FAM98A,PTPN5,KRT31,ANKRD28,BPIFB1,RPS18P6,PYDC1,FMNL1,NTMT1,DAGLB,OGDH,ELANE,RPL5,ZNF235,SLC22A9,PCDHGB7,CTSW,G2E3,TCTN2,PFKFB4,KCNS2,DDX31,HCRTR1,CXCL12,VPS8,IZUMO1,JMJD7-PLA2G4B,ABR,OR3A1,RGAG4,SRP68P3,NDUFA11,LSM7,ARMC12,MEX3B,FKBP4,DDX50,PROK2,DDX4,HNRNPA1P33,NDUFB4,KLHL38,BARHL1,ABCG5,COX7A2L,ACSBG2,OR7D4,SNORD115-23,DHX15,LRRC14B,BRD9,TRAV5,SNRPA1,CUL5,BACE1,HTRA4,GPATCH2L,METTL4,CDR1,CHIC2,TMEM219,IMP3,SLC13A2,HIST1H3D,MCM5,HABP2,TXLNA,ZNF655,ENTPD8,NMU,OR52E8,CH17-13I23.3,CDC45,KLK10,OR2S2,HOXA11,DCAF15,PSPH,ANAPC16,NETO2,OR2M1P,ARL14EP,PIK3R2,ZNRD1,USP48,ROPN1B,OR4N3P,GRB10,DEFB121,KLK8,XPO6,TBC1D2B,B3GNT5,KLHL17,BHLHE22,ACADL,PLD1,ABCG8,LOX,TBX20,RP4-806M20.3,FGL2,SCIN,SLC7A2,NAE1,CRYGD,CHRNA3,CCDC173,HOXC10,PGA5,SRP54,MT1X,DNMT1,RP4-604G5.3,ZNF773,TSSK4,NME9,C6orf203,GJD4,IGKV1D-8,ZCCHC16,ZNF419,GJC3,YTHDC2,TSACC,FAM83D,OSCAR,MRPS27,C2orf70,CCDC134,C5orf58,P2RY8,TMEM63B,GRAMD1C,SSTR5,PARP10,GJB7,ZNF780B,FHL5,B3GNT2,LY75,ARHGAP18,DHDDS,ASPRV1,PGAM4,COG5,AACSP1,POMGNT2,THPO,SHE,PKD2L2,ANKEF1,MEX3D,TNP1,MRPL49,VPS36,PPM1A,TACR1,TTLL9,CSAG3,TYW1,NPIPA1,SHOX2,WHSC1L1,SYNE3,MIR508,PGLYRP3,OR5AR1,KLK1,NBPF13P,MYO5BP2,CDO1,PROZ,KCNN3,ZNF75D,ALDOA,HLA-DQB1,C5AR2,LBP,FARSB,SNORD115-26,OR1L8,TRBV3-1,PI16,EPYC,AC009264.1,MXRA7,SRGAP2,CENPU,PDX1,SEMG2,LYZL2,HES7,ZDHHC6,NPIPB15,RBM38,HOXA5,TBC1D20,MLIP,SMO,TMEM99,PTBP3,PEX16,CERK,ZBTB7A,HOOK3,SLFN11,CSTF2T,FABP9,PDCL2,SGPL1,MAML3,ADAD2,MDM4,TMBIM1,SLC39A4,DENND2D,NKAIN2,UQCRC1,ZFP69,POLQ,NOX4,TPTEP1,KRTAP10-4,RPL31,NBPF11,ZNF287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
