NSUN4,ADORA2B,NDUFB10,AGMAT,TAMM41,RP11-723O4.6,LMO4,LCAT,TP53RK,NPRL2,CS,NPIPB6,PGAP3,KISS1,MAFK,FKBP11,SNRNP25,SLC25A4,CACFD1,JDP2,MRPS11,FKBP1B,EDC3,AKIRIN1,KANTR,ORM2,MIR411,SPACA5B,RNF11,NPFF,NDUFAF2,ZCCHC10,CD59,ATXN7L1,RANGRF,PEF1,MPP5,CLPP,COA1,BCL7C,SNAPC5P1,NEDD8,USB1,SAC3D1,SKOR2,UQCRHL,RBMY2FP,SAP30,C19orf43,COX14,VAT1,PTDSS2,WIBG,BCL2L15,CSF1,TSPAN7,RPE,TSPO,CNTD2,C1orf220,CETN3,RAB3B,MTERF4,CHRAC1,PMP22,AC140725.4,RP11-24M17.5,RP11-419C5.2,DDX3Y,hsa-mir-1253,ATP5E,NTAN1,SNORD116-15,GTF2H5,TMEM30B,KLRC4-KLRK1,MRPL43,TCAP,TCTEX1D4,VKORC1L1,ISCA1,SFTA2,DNAJB9,SLC2A6,NAA40,TMEM243,ANP32B,SSX8,C1orf146,LINC00691,CDC42EP1,TXN2,FOXD1,LRRC75B,SIVA1,SCNM1,ARPC5,EID2B,SH3BGRL,GADD45GIP1,TMEM115,RPS26P11,PLAC9,C9orf106,NUP50,PTGES2,B3GNT8,GLYATL1P2,FUT4,MIR376A1,NDUFA2,DUSP14,C2orf68,STAG3L3,HIST1H4A,DTD1,LIPE-AS1,SNORA71A,C17orf98,TMEM9,TMEM170B,LYPD6,PRM3,EIF4E3,CRYBB2,TSPAN31,ELOF1,BMP8A,HINT3,MRPS16,Z97634.3,MLANA,BIVM,GMFB,IDH1,SNORD114-7,FAM43A,TLCD1,RBX1,POLR1D,GPM6B,ZDHHC21,SETD9,ZAR1,C1orf123,MIR421,SNCG,TUSC2,RNF181,RBM3,ZNF620,ZNF444,WDR5B,YPEL1,TMEM91,SPDEF,TMEM95,BPY2C,H2BFM,KRTAP3-3,C15orf48,CRACR2B,THAP8,UQCR10,CIDECP,LBH,RGN,AIF1L,SNAPC5,FLT3LG,RP11-145E5.5,TEX261,ASB1,GPX3,SRP14,SMN1,PRKAR1A,PPCDC,SDF2L1,RNASE1,MUCL1,AC018462.2,C3orf18,SAA3P,ACBD3,TMEM42,PIFO,AAED1,IL17C,LYZ,TBC1D27,COMMD1,TMEM254,SDCBP,ICMT,CLIC3,RPUSD1,HIGD2A,RAP1A,IFI27L2,MED11,RAB2B,FAM86B3P,CTD-3099C6.9,SOD1,ATOX1,RP5-857K21.5,LEAP2,RPLP0,RPSAP9,FAM219B,CARTPT,ANAPC11,C14orf142,ARID3A,MIR505,CHMP4A,CTD-2331H12.5,HSCB,BLOC1S6,ISY1,HBQ1,SNORD116-17,EFHD2,PPP1R1B,ABCA17P,MIR6080,AC245033.1,MT1L,H3F3AP5,SNRPG,RP11-20I23.1,OR2A42,RP11-443P15.2,AAAS,ALG1L2,CADM4,C1orf53,FMO6P,MRPS14,EML6,GSTTP1,CAP1,RP1-66C13.4,AP000721.4,RP11-1280N14.3,ACY1,BOD1,PPP1CA,TMEM129,MRPS25,MIR1303,UAP1L1,TIMMDC1,TMEM70,FAM45A,CHCHD7,C16orf54,GTF2E2,SEC22C,HSD17B7,FHL3,MIR522,SS18L2,SLC9A3R1,ATF4,RP4-576H24.4,RNF114,MIR548A2,C5orf46,MIR525,SMG1P3,TTTY11,TMEM45B,MIR6723,RAB35,CLEC18A,VMAC,IGLV1-47,GPHA2,TMEM27,RP11-38M15.11,MIR376C,SRXN1,MIA2,GADD45A,TFAMP1,ARL3,TOB2P1,DCTN6,LOR,AKR1C3,LCN6,SLC35A3,RPP25,CRIP1,GSKIP,SRGAP2C,IGKV2-19,SPDYE4,USP17L18,CBX1,CDKN3,RP11-571M6.15,G0S2,AP000349.2,PIGU,CD27-AS1,RP11-576C2.1,PF4,CDCA4,BMS1P17,FAM186A,ZNF192P1,C7orf72,TMEM194B,RPL7L1,FAM149B1,MIR92A2,C10orf131,ZNF879,ERVMER34-1,CCDC79,LRRD1,ARHGAP42,DHRS4L2,FAM160A1,HHLA1,STX17,SLIRP,KIAA1107,SNRPF,RBM20,C5orf52,UBAP1L,SSC5D,NOG,PLA2G4B,AMH,FAM198A,GLIDR,SCGB3A1,C8orf48,GLYATL3,MALL,ADAT3,RNF222,R3HCC1,CKB,HES4,WFDC1,ANKRD66,C22orf34,RAB1A,ZNF771,KAAG1,BET1L,RPS27P14,APITD1,B3GALT5-AS1,SETD1B,AJ271736.1,RP11-248B24.1,BTBD19,OTOG,SLC25A26,IMMP1L,FABP2,RP1-139D8.6,KIAA0040,CHADL,PERM1,FRAT1,ANKRD18A,ZNF469,ANKRD34C,IKBKGP1,LCE6A,MIR6817,CALML4,GOLGA6L6,ATXN1L,RPUSD3,NUS1,STARD7-AS1,GRPEL2,FAM182A,CCDC42B,QRFP,C2orf73,PIEZO1,HSD17B14,VWA5B2,ARHGAP23,C5orf17,LMO7-AS1,OTUD1,ZNF541,LINC01553,RP11-1379J22.7,C9orf69,PRR18,CHCHD10,PRDM12,PPP3R1,NCMAP,MIR200A,CLDN3,MIR573,CYP2D7,PKIB,MRGPRG,MIRLET7BHG,C16orf96,GNG13,CCDC166,C22orf46,AP000347.2,DPY19L1P1,PLA2G16,CHMP1B,MIR30A,KCP,C2orf88,MZB1,MIR6859-1,TMEM191B,C15orf62,RP11-23J9.5,RPS24,PTPRQ,TMEM229A,FAM227A,RPRML,TP53INP1,CEBPZOS,C2CD4A,PSMG4,ERI1,MIR137HG,CYP2W1,AC106788.1,RP11-435O5.4,NUDT4,TTC32,VASN,IGHD4-4,CMC1,PTH2,RP11-1252D15.1,ZBTB42,ADGRD2,C20orf173,HCG9,C4orf46,FAM106A,RPL24,CHGA,TMEM88B,ZBED5,RP11-848G14.5,SPINK1,FAM136A,PRDM6,COX6B2,STARD9,C11orf73,C2orf72,RNFT1,AC034110.1,FSD1L,C17orf99,KIAA1671,RFX8,NKX6-3,SMIM10,RP1-163M9.7,RBP7,CTD-3126B10.4,SEPW1,RP11-262H14.3,RP11-93O17.2,TEX12,FBRSL1,RP11-445N18.5,EMC4,KRT17P7,FLJ45079,C20orf62,VSTM2B,FAM27E2,GATSL3,FAM184B,PTGES,POLDIP2,PHF11,BTC,C2orf81,ELFN1,RP3-522P13.3,SOX15,IGKV3D-15,ZNF580,AC108142.1,RNU6-516P,ABHD17C,GNG10,LIPM,RP11-903H12.5,C17orf89,RP11-160C18.4,LEUTX,UBTD2,UTY,MPC2,ANKRD9,EIF5AL1,LINC01588,TEX36,RP5-1052I5.2,GZMM,NACAD,PABPC4L,TRIM66,H2AFB1,WHAMMP2,TTC28,MRPL52,CBWD3,BCL2L2,SMIM4,NEAT1,PRRT4,TMEM86B,TEN1,NKX1-2,CPSF4L,APOC1P1,DMRTC1,C11orf39,POM121L10P,YOD1,CTC-242N15.1,COX17,RP11-552E4.3,MPV17L,C4orf48,KRTAP7-1,SAPCD1,TMEM88,PRCC,PLEKHD1,EIF3J,PROB1,MYO15B,C19orf38,FBRS,CISD3,FAM26F,ATXN7L3B,RNA5SP29,MAPK1IP1L,TPTE2P5,SRY,TRAJ6,TXNRD3,TIMM9,RP11-568K15.1,LAMTOR4,TMEM50A,CTD-2201E18.3,JAGN1,MBD3L3,RP11-1365D11.1,NCBP2L,TMEM160,LCE3C,NBR2,S100A7L2,RP11-983C2.2,C17orf50,SNORD116-8,SIRT6,TIMM10B,THOC7,NPIPB9,LINC00632,NRTN,GOLGA6L5P,AGBL3,GOLGA8N,EIF1AY,RP11-290F5.1,OR10D3,NPY6R,LINC00885,TRAJ27,AC012501.2,FGD5P1,AC007277.3,TRAJ37,SNORA73B,TMEM230,DNAJC24,PGAM1,COX8A,PCNPP4,RP11-866E20.3,SLC25A5P7,RNU1-20P,RBBP4P4,FLJ42393,RP11-8L2.1,RPS2P48,POLD2P1,RP11-150D5.2,OR2AJ1,FAM174B,DYNC1I2P1,ST13P13,HK2P1,RP11-536C10.10,RP13-258O15.1,AC012322.1,RP11-492D6.3,RMDN1,RPS12P23,LINC01122,VN2R1P,RPL35P4,DDX10P2,SDCBPP3,LINC00442,LINC00654,CISD1,RP11-324J13.1,XRCC6P1,PHC1P1,CTD-2026G6.3,COL18A1-AS1,FAM183CP,PSMB10,LINC01500,RPL7P20,HMGB3P24,PDC,TNNC2,FAM58DP,RP11-473N11.2,RP11-526D8.7,ERH,RP4-815D20.1,RP13-140E4.1,AC004460.1,CTC-534B23.1,RP11-381P6.1,GOLGA7B,RP11-663P9.2,RP1-19N1.1,SLC25A5P8,EEF1A1P15,RP11-8J23.1,FAM189A1,RPL7P58,LINC00925,RP11-815J4.6,FAM87A,DRD5P1,RBMY1A1,PLA2G2D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
